algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sex-accuracy,0-accuracy_over_1-accuracy,sex-accuracyRatio,diff:1-accuracyto0-accuracy,sex-accuracyDiff,0-accuracy,1-accuracy,race-accuracy,0-accuracy_over_1-accuracy,race-accuracyRatio,diff:1-accuracyto0-accuracy,race-accuracyDiff,0-TPR,1-TPR,sex-TPR,0-TPR_over_1-TPR,sex-TPRRatio,diff:1-TPRto0-TPR,sex-TPRDiff,0-TPR,1-TPR,race-TPR,0-TPR_over_1-TPR,race-TPRRatio,diff:1-TPRto0-TPR,race-TPRDiff,0-TNR,1-TNR,sex-TNR,0-TNR_over_1-TNR,sex-TNRRatio,diff:1-TNRto0-TNR,sex-TNRDiff,0-TNR,1-TNR,race-TNR,0-TNR_over_1-TNR,race-TNRRatio,diff:1-TNRto0-TNR,race-TNRDiff,0-FPR,1-FPR,sex-FPR,0-FPR_over_1-FPR,sex-FPRRatio,diff:1-FPRto0-FPR,sex-FPRDiff,0-FPR,1-FPR,race-FPR,0-FPR_over_1-FPR,race-FPRRatio,diff:1-FPRto0-FPR,race-FPRDiff,0-FNR,1-FNR,sex-FNR,0-FNR_over_1-FNR,sex-FNRRatio,diff:1-FNRto0-FNR,sex-FNRDiff,0-FNR,1-FNR,race-FNR,0-FNR_over_1-FNR,race-FNRRatio,diff:1-FNRto0-FNR,race-FNRDiff,0-calibration+,1-calibration+,sex-calibration+,0-calibration+_over_1-calibration+,sex-calibration+Ratio,diff:1-calibration+to0-calibration+,sex-calibration+Diff,0-calibration+,1-calibration+,race-calibration+,0-calibration+_over_1-calibration+,race-calibration+Ratio,diff:1-calibration+to0-calibration+,race-calibration+Diff,0-calibration-,1-calibration-,sex-calibration-,0-calibration-_over_1-calibration-,sex-calibration-Ratio,diff:1-calibration-to0-calibration-,sex-calibration-Diff,0-calibration-,1-calibration-,race-calibration-,0-calibration-_over_1-calibration-,race-calibration-Ratio,diff:1-calibration-to0-calibration-,race-calibration-Diff
UniversalGP,s_as_input=True,0,0.5,0.48590021691973967,0.5114638447971781,0.49868203085845886,-0.0026227268312298425,1.019449751211562,1.019449751211562,1.0093606985719998,0.5139240506329114,0.4966887417218543,0.5053063961773828,1.0347004219409282,1.0347004219409282,1.017235308911057,1.017235308911057,0.500374531835206,0.49930651872399445,0.4998405252796002,1.0021389929255098,1.0021389929255098,1.0010680131112115,1.0010680131112115,0.5227272727272727,0.479746835443038,0.5012370540851554,1.0895898296953705,1.0895898296953705,1.0429804372842346,1.0429804372842346,0.4906832298136646,0.4748201438848921,0.4827516868492783,1.033408620365142,1.033408620365142,1.0158630859287725,1.0158630859287725,0.5095057034220533,0.5120551090700345,0.5107804062460439,0.9950212279834268,0.9950212279834268,0.9974505943520188,0.9974505943520188,0.5094066570188133,0.5146726862302483,0.5120396716245308,0.9897681976286591,0.9897681976286591,0.994733970788565,0.994733970788565,0.49049429657794674,0.4879448909299655,0.48921959375395613,1.0052247819279803,1.0052247819279803,1.0025494056479811,1.0025494056479811,0.49059334298118673,0.4853273137697517,0.4879603283754692,1.0108504694914684,1.0108504694914684,1.005266029211435,1.005266029211435,0.4772727272727273,0.520253164556962,0.49876294591484466,0.9173855341738554,0.9173855341738554,0.9570195627157653,0.9570195627157653,0.5093167701863355,0.525179856115108,0.5172483131507217,0.9697949459712414,0.9697949459712414,0.9841369140712275,0.9841369140712275,0.3484848484848485,0.47139303482587064,0.4099389416553596,0.7392660110338212,0.7392660110338212,0.8770918136589778,0.8770918136589778,0.48244274809160304,0.3804034582132565,0.43142310315242977,1.26823964839232,1.26823964839232,1.1020392898783467,1.1020392898783467,0.3197969543147208,0.4795799299883314,0.3996884421515261,0.666827225906851,0.666827225906851,0.8402170243263895,0.8402170243263895,0.4823529411764706,0.39037433155080214,0.4363636363636364,1.2356164383561643,1.2356164383561643,1.0919786096256685,1.0919786096256685
UniversalGP,s_as_input=True,1,0.4888132295719844,0.4910242872228089,0.48692515779981965,0.48897472251131424,-0.02198237284697322,0.9872854524245959,0.9872854524245959,0.99355138607167,0.4609164420485175,0.49495548961424335,0.4779359658313804,0.9312280633714052,0.9312280633714052,0.9659609524342742,0.9659609524342742,0.4919117647058823,0.4827586206896552,0.48733519269776876,1.0189600840336133,1.0189600840336133,1.0091531440162271,1.0091531440162271,0.4961832061068702,0.49019607843137253,0.4931896422691214,1.0122137404580154,1.0122137404580154,1.0059871276754977,1.0059871276754977,0.49264705882352944,0.4868913857677903,0.4897692222956599,1.0118212669683257,1.0118212669683257,1.005755673055739,1.005755673055739,0.44166666666666665,0.4994246260069045,0.4705456463367856,0.8843509984639016,0.8843509984639016,0.9422420406597621,0.9422420406597621,0.49117647058823527,0.4801864801864802,0.48568147538735773,1.0228869217589949,1.0228869217589949,1.0109899904017552,1.0109899904017552,0.5583333333333333,0.5005753739930955,0.5294543536632144,1.1153831417624522,1.1153831417624522,1.057757959340238,1.057757959340238,0.5088235294117647,0.5198135198135199,0.5143185246126423,0.9788578211553678,0.9788578211553678,0.9890100095982448,0.9890100095982448,0.5038167938931297,0.5098039215686274,0.5068103577308786,0.98825601879037,0.98825601879037,0.9940128723245023,0.9940128723245023,0.5073529411764706,0.5131086142322097,0.5102307777043401,0.9887827393731217,0.9887827393731217,0.9942443269442609,0.9942443269442609,0.32663316582914576,0.47904191616766467,0.4028375409984052,0.6818467336683418,0.6818467336683418,0.847591249661481,0.847591249661481,0.4919236417033774,0.36827195467422097,0.4300977981887992,1.3357618886253246,1.3357618886253246,1.1236516870291564,1.1236516870291564,0.38372093023255816,0.4894117647058824,0.4365663474692203,0.7840451699463328,0.7840451699463328,0.8943091655266757,0.8943091655266757,0.508100147275405,0.39941690962099125,0.4537585284481981,1.2721047482880576,1.2721047482880576,1.1086832376544138,1.1086832376544138
UniversalGP,s_as_input=True,2,0.4907587548638132,0.49369747899159666,0.4882246376811594,0.49096105833637804,-0.018028830020223065,1.0757226796271446,1.0757226796271446,1.0362551011548147,0.48048780487804876,0.4933171324422843,0.4869024686601665,0.9739937522527935,0.9739937522527935,0.9871706724357645,0.9871706724357645,0.49140401146131807,0.4893939393939394,0.4903989754276287,1.004107268001455,1.004107268001455,1.0020100720673786,1.0020100720673786,0.4407894736842105,0.50375,0.47226973684210527,0.8750163249314352,0.8750163249314352,0.9370394736842105,0.9370394736842105,0.5065693430656935,0.4606741573033708,0.48362175018453213,1.099626134947481,1.099626134947481,1.0458951857623227,1.0458951857623227,0.5038759689922481,0.483451536643026,0.493663752817637,1.0422471143458236,1.0422471143458236,1.020424432349222,1.020424432349222,0.4767932489451477,0.5089058524173028,0.49284955068122527,0.9368987341772153,0.9368987341772153,0.967887396527845,0.967887396527845,0.49612403100775193,0.516548463356974,0.5063362471823629,0.9604597945825128,0.9604597945825128,0.9795755676507779,0.9795755676507779,0.5232067510548524,0.4910941475826972,0.5071504493187748,1.0653899127697253,1.0653899127697253,1.032112603472155,1.032112603472155,0.5592105263157895,0.49624999999999997,0.5277302631578947,1.1268725971099034,1.1268725971099034,1.0629605263157895,1.0629605263157895,0.49343065693430654,0.5393258426966292,0.5163782498154679,0.9149026763990268,0.9149026763990268,0.9541048142376773,0.9541048142376773,0.3435897435897436,0.4797619047619048,0.41167582417582416,0.716167207482344,0.716167207482344,0.8638278388278389,0.8638278388278389,0.48261474269819193,0.38924050632911394,0.43592762451365297,1.2398882820538915,1.2398882820538915,1.093374236369078,1.093374236369078,0.3953488372093023,0.49255583126550867,0.4439523342374055,0.8026477652158631,0.8026477652158631,0.9027930059437936,0.9027930059437936,0.49926144756277696,0.4186046511627907,0.45893304936278384,1.1926801247333005,1.1926801247333005,1.0806567963999862,1.0806567963999862
UniversalGP,s_as_input=True,3,0.5126459143968871,0.502127659574468,0.521505376344086,0.5118165179592771,0.023551680399054982,1.0814499424626007,1.0814499424626007,1.0377946869576826,0.4792746113989637,0.5203592814371257,0.49981694641804475,0.9210455708127381,0.9210455708127381,0.958915329961838,0.958915329961838,0.5221818181818182,0.4933920704845815,0.5077869443331998,1.0583506493506494,1.0583506493506494,1.0287897476972367,1.0287897476972367,0.5223880597014925,0.4987593052109181,0.5105736824562053,1.0473750649736393,1.0473750649736393,1.0236287544905744,1.0236287544905744,0.5238784370477568,0.44176706827309237,0.4828227526604246,1.185870280226286,1.185870280226286,1.0821113687746644,1.0821113687746644,0.45634920634920634,0.5405092592592593,0.4984292328042328,0.8442948914040991,0.8442948914040991,0.915839947089947,0.915839947089947,0.52046783625731,0.5231481481481481,0.521807992202729,0.9948765719608758,0.9948765719608758,0.9973196881091618,0.9973196881091618,0.5436507936507937,0.4594907407407407,0.5015707671957672,1.183159409859662,1.183159409859662,1.084160052910053,1.084160052910053,0.47953216374269003,0.47685185185185186,0.47819200779727095,1.0056208482370976,1.0056208482370976,1.0026803118908383,1.0026803118908383,0.4776119402985075,0.501240694789082,0.48942631754379473,0.9528594650509826,0.9528594650509826,0.9763712455094256,0.9763712455094256,0.47612156295224317,0.5582329317269077,0.5171772473395755,0.8529084113317161,0.8529084113317161,0.9178886312253355,0.9178886312253355,0.33816425120772947,0.5031289111389237,0.42064658117332654,0.6721224793904872,0.6721224793904872,0.8350353400688058,0.8350353400688058,0.5246376811594203,0.34810126582278483,0.43636947349110256,1.507140974967062,1.507140974967062,1.1765364153366356,1.1765364153366356,0.3575418994413408,0.46383467278989665,0.4106882861156187,0.7708390950826927,0.7708390950826927,0.8937072266514441,0.8937072266514441,0.4802919708029197,0.38082191780821917,0.43055694430556946,1.2611983405975948,1.2611983405975948,1.0994700529947006,1.0994700529947006
UniversalGP,s_as_input=True,4,0.49562256809338523,0.4989339019189765,0.4928443649373882,0.49588913342818236,-0.008190353595580147,0.9975460936463723,0.9975460936463723,0.9987627073301231,0.4789473684210526,0.49940334128878283,0.4891753548549177,0.959039174998428,0.959039174998428,0.9795440271322697,0.9795440271322697,0.5074404761904762,0.47331460674157305,0.49037754146602464,1.0720997597852195,1.0720997597852195,1.034125869448903,1.034125869448903,0.47058823529411764,0.503052503052503,0.48682036917331034,0.9354654483152485,0.9354654483152485,0.9675357322416146,0.9675357322416146,0.5105421686746988,0.4708029197080292,0.49067254419136397,1.0844073970299806,1.0844073970299806,1.0397392489666697,1.0397392489666697,0.4827586206896552,0.4959159859976663,0.48933730334366077,0.9734685598377282,0.9734685598377282,0.986842634691989,0.986842634691989,0.5044117647058823,0.4748858447488584,0.4896488047273704,1.0621747737556562,1.0621747737556562,1.029525919957024,1.029525919957024,0.5172413793103448,0.5040840140023337,0.5106626966563392,1.0261015325670497,1.0261015325670497,1.013157365308011,1.013157365308011,0.49558823529411766,0.5251141552511416,0.5103511952726296,0.943772378516624,0.943772378516624,0.9704740800429761,0.9704740800429761,0.5294117647058824,0.49694749694749696,0.5131796308266896,1.0653273594450066,1.0653273594450066,1.0324642677583853,1.0324642677583853,0.4894578313253012,0.5291970802919708,0.509327455808636,0.9249065226422933,0.9249065226422933,0.9602607510333304,0.9602607510333304,0.2931937172774869,0.4881516587677725,0.39067268802262967,0.6006201392771819,0.6006201392771819,0.8050420585097144,0.8050420585097144,0.5014792899408284,0.3593314763231198,0.4304053831319741,1.3955896518508324,1.3955896518508324,1.1421478136177086,1.1421478136177086,0.3333333333333333,0.4891826923076923,0.4112580128205128,0.6814086814086814,0.6814086814086814,0.844150641025641,0.844150641025641,0.4865269461077844,0.41076487252124644,0.4486459093145154,1.1844414619037786,1.1844414619037786,1.0757620735865379,1.0757620735865379
UniversalGP,s_as_input=True,5,0.4965953307392996,0.5072765072765073,0.48720292504570384,0.49723971616110557,-0.005510328065700092,0.9769865517531079,0.9769865517531079,0.9880757604874594,0.48186528497409326,0.5,0.4909326424870466,0.9637305699481865,0.9637305699481865,0.9818652849740932,0.9818652849740932,0.49743964886613024,0.4949201741654572,0.4961799115157937,1.005090668823354,1.005090668823354,1.002519474700673,1.002519474700673,0.4861111111111111,0.511002444987775,0.4985567780494431,0.9512892078681553,0.9512892078681553,0.9751086661233361,0.9751086661233361,0.5036496350364964,0.516245487364621,0.5099475612005586,0.975601041294472,0.975601041294472,0.9874041476718755,0.9874041476718755,0.4793388429752066,0.4894366197183099,0.4843877313467583,0.9793685712586955,0.9793685712586955,0.9899022232568968,0.9899022232568968,0.4912023460410557,0.48058252427184467,0.4858924351564502,1.022097810954116,1.022097810954116,1.010619821769211,1.010619821769211,0.5206611570247934,0.5105633802816901,0.5156122686532418,1.019777714448561,1.019777714448561,1.0100977767431032,1.0100977767431032,0.5087976539589443,0.5194174757281553,0.5141075648435498,0.9795543618275002,0.9795543618275002,0.9893801782307889,0.9893801782307889,0.5138888888888888,0.48899755501222497,0.5014432219505569,1.0509027777777775,1.0509027777777775,1.0248913338766639,1.0248913338766639,0.4963503649635036,0.48375451263537905,0.4900524387994413,1.0260376947379888,1.0260376947379888,1.0125958523281247,1.0125958523281247,0.35714285714285715,0.4900351699882767,0.4235890135655669,0.7288106630211894,0.7288106630211894,0.8671076871545804,0.8671076871545804,0.4985549132947977,0.4005602240896359,0.44955756869221675,1.24464408423946,1.24464408423946,1.0979946892051617,1.0979946892051617,0.3894736842105263,0.48959608323133413,0.4395348837209302,0.7955,0.7955,0.8998776009791922,0.8998776009791922,0.5037037037037037,0.4036144578313253,0.4536590807675145,1.2479823106688777,1.2479823106688777,1.1000892458723783,1.1000892458723783
UniversalGP,s_as_input=True,6,0.5063229571984436,0.49563318777292575,0.5149122807017544,0.5052727342373401,0.01048488233067161,0.9358400848286031,0.9358400848286031,0.9671783092909328,0.5196078431372549,0.5030339805825242,0.5113209118598896,1.0329477991437832,1.0329477991437832,1.0165738625547307,1.0165738625547307,0.5124633431085044,0.49421965317919075,0.5033414981438475,1.03691413283943,1.03691413283943,1.0182436899293137,1.0182436899293137,0.5035971223021583,0.4942084942084942,0.49890280825532624,1.0189973021582732,1.0189973021582732,1.0093886280936641,1.0093886280936641,0.4909090909090909,0.5078125,0.4993607954545455,0.9667132867132867,0.9667132867132867,0.983096590909091,0.983096590909091,0.5278810408921933,0.5109070034443168,0.5193940221682551,1.0332233407125853,1.0332233407125853,1.0169740374478766,1.0169740374478766,0.5326704545454546,0.48623853211009177,0.5094544933277732,1.0954920668953687,1.0954920668953687,1.0464319224353629,1.0464319224353629,0.47211895910780666,0.48909299655568317,0.4806059778317449,0.9652948670960083,0.9652948670960083,0.9830259625521235,0.9830259625521235,0.4673295454545454,0.5137614678899083,0.49054550667222685,0.9096235795454544,0.9096235795454544,0.9535680775646371,0.9535680775646371,0.49640287769784175,0.5057915057915058,0.5010971917446738,0.9814377505629085,0.9814377505629085,0.990611371906336,0.990611371906336,0.509090909090909,0.4921875,0.5006392045454545,1.0343434343434343,1.0343434343434343,1.016903409090909,1.016903409090909,0.3553299492385787,0.4740740740740741,0.41470201165632636,0.7495241116751269,0.7495241116751269,0.8812558751645045,0.8812558751645045,0.49617151607963245,0.3672316384180791,0.4317015772488558,1.3511132053245376,1.3511132053245376,1.1289398776615533,1.1289398776615533,0.32701421800947866,0.46897374701670647,0.3979939825130926,0.697297492854817,0.697297492854817,0.8580404709927723,0.8580404709927723,0.47257383966244726,0.3727810650887574,0.42267745237560234,1.26769807782466,1.26769807782466,1.09979277457369,1.09979277457369
UniversalGP,s_as_input=True,7,0.5053501945525292,0.5226293103448276,0.49113475177304966,0.5068820310589386,0.013705017760039441,0.95533381712627,0.95533381712627,0.9762834427219133,0.4961439588688946,0.50749850029994,0.5018212295844173,0.9776264532322072,0.9776264532322072,0.9886454585689546,0.9886454585689546,0.5094339622641509,0.4970501474926254,0.5032420548783881,1.0249146184424165,1.0249146184424165,1.0123838147715256,1.0123838147715256,0.5267175572519084,0.5219573400250941,0.5243374486385013,1.0091199354081033,1.0091199354081033,1.0047602172268144,1.0047602172268144,0.5174506828528073,0.5353159851301115,0.5263833339914594,0.9666266228292025,0.9666266228292025,0.9821346977226958,0.9821346977226958,0.4806201550387597,0.4942528735632184,0.48743651430098905,0.9724175229853975,0.9724175229853975,0.9863672814755413,0.9863672814755413,0.502086230876217,0.4718826405867971,0.486984435731507,1.0640065721677343,1.0640065721677343,1.0302035902894198,1.0302035902894198,0.5193798449612403,0.5057471264367817,0.512563485699011,1.026955602536998,1.026955602536998,1.0136327185244587,1.0136327185244587,0.49791376912378305,0.5281173594132029,0.513015564268493,0.9428089424612374,0.9428089424612374,0.9697964097105801,0.9697964097105801,0.4732824427480916,0.4780426599749059,0.47566255136149876,0.9900422752499449,0.9900422752499449,0.9952397827731857,0.9952397827731857,0.48254931714719274,0.46468401486988853,0.47361666600854063,1.0384461305007586,1.0384461305007586,1.017865302277304,1.017865302277304,0.3399014778325123,0.48598130841121495,0.4129413931218636,0.699412656309208,0.699412656309208,0.8539201694212973,0.8539201694212973,0.48783977110157367,0.4,0.4439198855507869,1.2195994277539342,1.2195994277539342,1.0878397711015737,1.0878397711015737,0.3333333333333333,0.46979038224414305,0.4015618577887382,0.7095363079615048,0.7095363079615048,0.8635429510891903,0.8635429510891903,0.4683357879234168,0.39308176100628933,0.43070877446485306,1.1914462444771723,1.1914462444771723,1.0752540269171273,1.0752540269171273
UniversalGP,s_as_input=True,8,0.5126459143968871,0.4892703862660944,0.5320284697508897,0.5106494280084921,0.02122704325527636,1.016571928774834,1.016571928774834,1.0078301779119456,0.5239294710327456,0.5099457504520796,0.5169376107424126,1.0274219768833628,1.0274219768833628,1.0139837205806659,1.0139837205806659,0.5152190051967335,0.5077574047954866,0.51148820499611,1.0146952074569,1.0146952074569,1.0074616004012469,1.0074616004012469,0.5615384615384615,0.4775561097256858,0.5195472856320736,1.1758586061458125,1.1758586061458125,1.0839823518127758,1.0839823518127758,0.4954954954954955,0.47368421052631576,0.4845898530109056,1.0460460460460461,1.0460460460460461,1.0218112849691798,1.0218112849691798,0.5056179775280899,0.5402567094515752,0.5229373434898326,0.9358846797874149,0.9358846797874149,0.9653612680765147,0.9653612680765147,0.5345080763582967,0.5282167042889391,0.5313623903236179,1.0119105890031002,1.0119105890031002,1.0062913720693576,1.0062913720693576,0.4943820224719101,0.4597432905484248,0.47706265651016744,1.0753436377117433,1.0753436377117433,1.0346387319234853,1.0346387319234853,0.46549192364170333,0.4717832957110609,0.4686376096763821,0.9866646993936583,0.9866646993936583,0.9937086279306424,0.9937086279306424,0.43846153846153846,0.5224438902743143,0.48045271436792636,0.8392509638333027,0.8392509638333027,0.9160176481872242,0.9160176481872242,0.5045045045045045,0.5263157894736843,0.5154101469890944,0.9585585585585583,0.9585585585585583,0.9781887150308202,0.9781887150308202,0.35609756097560974,0.4929214929214929,0.4245095269485513,0.7224224670445137,0.7224224670445137,0.8631760680541168,0.8631760680541168,0.5100463678516228,0.3761194029850746,0.4430828854183487,1.356075660557886,1.356075660557886,1.1339269648665482,1.1339269648665482,0.296875,0.47505668934240364,0.3859658446712018,0.6249254176610979,0.6249254176610979,0.8218183106575964,0.8218183106575964,0.48,0.37433155080213903,0.4271657754010695,1.2822857142857143,1.2822857142857143,1.105668449197861,1.105668449197861
UniversalGP,s_as_input=True,9,0.4970817120622568,0.4854771784232365,0.5073260073260073,0.49640159287462193,-0.00718449902145394,0.9978327614231534,0.9978327614231534,0.9989380530973451,0.4639175257731959,0.5047961630695443,0.4843568444213701,0.9190195166148347,0.9190195166148347,0.9591213627036516,0.9591213627036516,0.5117994100294986,0.4685714285714286,0.49018541930046355,1.0922548384775883,1.0922548384775883,1.04322798145807,1.04322798145807,0.436241610738255,0.49447852760736194,0.4653600691728085,0.8822255899545356,0.8822255899545356,0.9417630831308931,0.9417630831308931,0.5007429420505201,0.45017182130584193,0.47545738167818097,1.112337375089323,1.112337375089323,1.0505711207446782,1.0505711207446782,0.4811715481171548,0.5146541617819461,0.49791285494955045,0.9349415274349271,0.9349415274349271,0.9665173863352087,0.9665173863352087,0.5226939970717424,0.48166259168704156,0.502178294379392,1.0851870294535158,1.0851870294535158,1.0410314053847007,1.0410314053847007,0.5188284518828452,0.4853458382180539,0.5020871450504496,1.0689871242900169,1.0689871242900169,1.0334826136647912,1.0334826136647912,0.47730600292825764,0.5183374083129584,0.497821705620608,0.9208403547059311,0.9208403547059311,0.9589685946152993,0.9589685946152993,0.563758389261745,0.505521472392638,0.5346399308271915,1.115201668078452,1.115201668078452,1.058236916869107,1.058236916869107,0.49925705794947994,0.5498281786941581,0.524542618321819,0.9080237741456165,0.9080237741456165,0.9494288792553218,0.9494288792553218,0.3439153439153439,0.49326805385556916,0.41859169888545655,0.6972179552824713,0.6972179552824713,0.8506472900597748,0.8506472900597748,0.5082956259426847,0.3819241982507289,0.4451099120967068,1.3308809137277928,1.3308809137277928,1.1263714276919559,1.1263714276919559,0.4221105527638191,0.48413631022326675,0.45312343149354295,0.8718836902961409,0.8718836902961409,0.9379742425405524,0.9379742425405524,0.48484848484848486,0.4481792717086835,0.46651387827858415,1.0818181818181818,1.0818181818181818,1.0366692131398014,1.0366692131398014
