algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,sensitive-attr-accuracy,0-accuracy_over_1-accuracy,sensitive-attr-accuracyRatio,diff:1-accuracyto0-accuracy,sensitive-attr-accuracyDiff,0-TPR,1-TPR,sensitive-attr-TPR,0-TPR_over_1-TPR,sensitive-attr-TPRRatio,diff:1-TPRto0-TPR,sensitive-attr-TPRDiff,0-TNR,1-TNR,sensitive-attr-TNR,0-TNR_over_1-TNR,sensitive-attr-TNRRatio,diff:1-TNRto0-TNR,sensitive-attr-TNRDiff,0-FPR,1-FPR,sensitive-attr-FPR,0-FPR_over_1-FPR,sensitive-attr-FPRRatio,diff:1-FPRto0-FPR,sensitive-attr-FPRDiff,0-FNR,1-FNR,sensitive-attr-FNR,0-FNR_over_1-FNR,sensitive-attr-FNRRatio,diff:1-FNRto0-FNR,sensitive-attr-FNRDiff,0-PR,1-PR,sensitive-attr-PR,0-PR_over_1-PR,sensitive-attr-PRRatio,diff:1-PRto0-PR,sensitive-attr-PRDiff,0-calibration+,1-calibration+,sensitive-attr-calibration+,0-calibration+_over_1-calibration+,sensitive-attr-calibration+Ratio,diff:1-calibration+to0-calibration+,sensitive-attr-calibration+Diff,0-calibration-,1-calibration-,sensitive-attr-calibration-,0-calibration-_over_1-calibration-,sensitive-attr-calibration-Ratio,diff:1-calibration-to0-calibration-,sensitive-attr-calibration-Diff
GP_input_True,s_as_input=True,0,0.9552238805970149,0.9777777777777777,0.9090909090909091,0.9434343434343434,0.8978180976746455,0.6577777777777777,0.6577777777777777,0.7225225225225225,0.9666666666666667,0.9459459459459459,0.9563063063063063,1.0219047619047619,1.0219047619047619,1.0207207207207207,1.0207207207207207,0.9411764705882353,1.0,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,0.7777777777777778,0.8888888888888888,1.2857142857142856,1.2857142857142856,1.2222222222222223,1.2222222222222223,0.0,0.2222222222222222,0.1111111111111111,0.0,1.0,0.7777777777777778,0.7777777777777778,0.05882352941176472,0.0,0.02941176470588236,0.0,1.0,1.0588235294117647,1.0588235294117647,0.5333333333333333,0.8108108108108109,0.6720720720720721,0.6577777777777777,0.6577777777777777,0.7225225225225225,0.7225225225225225,1.0,0.9333333333333333,0.9666666666666667,1.0714285714285714,1.0714285714285714,1.0666666666666667,1.0666666666666667,0.07142857142857142,0.0,0.03571428571428571,0.0,1.0,1.0714285714285714,1.0714285714285714
GP_input_True,s_as_input=True,1,0.9402985074626866,0.9782608695652174,0.8571428571428571,0.9177018633540373,0.8597804234766329,0.8294930875576036,0.8294930875576036,0.8673835125448028,0.9354838709677419,0.9444444444444444,0.9399641577060931,0.9905123339658444,0.9905123339658444,0.9910394265232975,0.9910394265232975,1.0,0.9642857142857143,0.9821428571428572,1.037037037037037,1.037037037037037,1.0357142857142856,1.0357142857142856,0.8461538461538461,0.875,0.8605769230769231,0.967032967032967,0.967032967032967,0.9711538461538461,0.9711538461538461,0.15384615384615385,0.125,0.13942307692307693,1.2307692307692308,1.2307692307692308,1.0288461538461537,1.0288461538461537,0.0,0.0357142857142857,0.01785714285714285,0.0,1.0,0.9642857142857143,0.9642857142857143,0.6451612903225806,0.7777777777777778,0.7114695340501792,0.8294930875576036,0.8294930875576036,0.8673835125448028,0.8673835125448028,0.9,0.9642857142857143,0.9321428571428572,0.9333333333333333,0.9333333333333333,0.9357142857142857,0.9357142857142857,0.0,0.125,0.0625,0.0,1.0,0.875,0.875
GP_input_True,s_as_input=True,2,0.9850746268656716,1.0,0.9565217391304348,0.9782608695652174,0.9670913609804875,0.7299771167048055,0.7299771167048055,0.7858439201451906,1.0,0.9655172413793104,0.9827586206896552,1.0357142857142856,1.0357142857142856,1.0344827586206895,1.0344827586206895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9285714285714286,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5789473684210527,0.7931034482758621,0.6860254083484574,0.7299771167048055,0.7299771167048055,0.7858439201451906,0.7858439201451906,1.0,0.9565217391304348,0.9782608695652174,1.0454545454545454,1.0454545454545454,1.0434782608695652,1.0434782608695652,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,3,0.9402985074626866,1.0,0.8518518518518519,0.9259259259259259,0.8800061218030102,0.9114583333333334,0.9114583333333334,0.9392857142857143,0.9375,0.9428571428571428,0.9401785714285714,0.9943181818181819,0.9943181818181819,0.9946428571428572,0.9946428571428572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8461538461538461,0.8516483516483516,1.0129870129870129,1.0129870129870129,1.010989010989011,1.010989010989011,0.1428571428571429,0.15384615384615385,0.14835164835164838,0.9285714285714288,0.9285714285714288,0.989010989010989,0.989010989010989,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.625,0.6857142857142857,0.6553571428571429,0.9114583333333334,0.9114583333333334,0.9392857142857143,0.9392857142857143,0.9,0.9166666666666666,0.9083333333333333,0.9818181818181819,0.9818181818181819,0.9833333333333334,0.9833333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,4,0.9701492537313433,1.0,0.9230769230769231,0.9615384615384616,0.9381594281897147,0.748792270531401,0.748792270531401,0.8136200716845878,0.9444444444444444,1.0,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.11111111111111116,0.0,0.05555555555555558,0.0,1.0,1.1111111111111112,1.1111111111111112,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.7419354838709677,0.6487455197132617,0.748792270531401,0.748792270531401,0.8136200716845878,0.8136200716845878,0.9,1.0,0.95,0.9,0.9,0.9,0.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,5,0.9552238805970149,1.0,0.896551724137931,0.9482758620689655,0.9115647966377937,0.5476718403547672,0.5476718403547672,0.6172607879924954,1.0,0.8846153846153846,0.9423076923076923,1.1304347826086958,1.1304347826086958,1.1153846153846154,1.1153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.7857142857142857,1.75,1.75,1.4285714285714286,1.4285714285714286,0.0,0.4285714285714286,0.2142857142857143,0.0,1.0,0.5714285714285714,0.5714285714285714,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4634146341463415,0.8461538461538461,0.6547842401500938,0.5476718403547672,0.5476718403547672,0.6172607879924954,0.6172607879924954,1.0,0.8636363636363636,0.9318181818181819,1.1578947368421053,1.1578947368421053,1.1363636363636362,1.1363636363636362,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,6,0.9701492537313433,1.0,0.9166666666666666,0.9583333333333333,0.9359091440550872,0.6681318681318681,0.6681318681318681,0.7303571428571428,1.0,0.9375,0.96875,1.0666666666666667,1.0666666666666667,1.0625,1.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.875,1.3333333333333333,1.3333333333333333,1.25,1.25,0.0,0.25,0.125,0.0,1.0,0.75,0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5428571428571428,0.8125,0.6776785714285714,0.6681318681318681,0.6681318681318681,0.7303571428571428,0.7303571428571428,1.0,0.9230769230769231,0.9615384615384616,1.0833333333333333,1.0833333333333333,1.0769230769230769,1.0769230769230769,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,7,0.9701492537313433,1.0,0.9230769230769231,0.9615384615384616,0.9381594281897147,0.6582857142857143,0.6582857142857143,0.7330357142857142,0.9714285714285714,0.96875,0.9700892857142858,1.0027649769585254,1.0027649769585254,1.0026785714285715,1.0026785714285715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.875,0.9097222222222222,1.0793650793650793,1.0793650793650793,1.0694444444444444,1.0694444444444444,0.05555555555555558,0.125,0.09027777777777779,0.44444444444444464,0.44444444444444464,0.9305555555555556,0.9305555555555556,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5142857142857142,0.78125,0.6477678571428571,0.6582857142857143,0.6582857142857143,0.7330357142857142,0.7330357142857142,0.9444444444444444,0.96,0.9522222222222222,0.9837962962962963,0.9837962962962963,0.9844444444444445,0.9844444444444445,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,8,0.9850746268656716,1.0,0.9545454545454546,0.9772727272727273,0.9663304126452619,0.7233333333333334,0.7233333333333334,0.7768817204301076,1.0,0.967741935483871,0.9838709677419355,1.0333333333333332,1.0333333333333332,1.032258064516129,1.032258064516129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9285714285714286,1.1666666666666667,1.1666666666666667,1.1428571428571428,1.1428571428571428,0.0,0.1428571428571429,0.07142857142857145,0.0,1.0,0.8571428571428571,0.8571428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.8064516129032258,0.6948924731182795,0.7233333333333334,0.7233333333333334,0.7768817204301076,0.7768817204301076,1.0,0.96,0.98,1.0416666666666667,1.0416666666666667,1.04,1.04,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,9,0.9850746268656716,1.0,0.9615384615384616,0.9807692307692308,0.9688367708983224,0.6081081081081081,0.6081081081081081,0.6864864864864865,0.972972972972973,1.0,0.9864864864864865,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.975,0.95,0.95,0.95,0.95,0.050000000000000044,0.0,0.025000000000000022,0.0,1.0,1.05,1.05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4864864864864865,0.8,0.6432432432432433,0.6081081081081081,0.6081081081081081,0.6864864864864865,0.6864864864864865,0.9444444444444444,1.0,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.0,0.0,1.0,1.0,1.0,1.0,1.0
FairGP_in_True_tar_0.1,s_as_input=True,0,0.9253731343283582,0.8888888888888888,1.0,0.9444444444444444,0.8510463180056338,0.6641025641025641,0.6641025641025641,0.7639639639639639,0.9,0.9459459459459459,0.922972972972973,0.9514285714285714,0.9514285714285714,0.9540540540540541,0.9540540540540541,0.8235294117647058,0.9285714285714286,0.8760504201680672,0.8868778280542986,0.8868778280542986,0.8949579831932772,0.8949579831932772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17647058823529416,0.0714285714285714,0.12394957983193278,2.470588235294119,2.470588235294119,1.1050420168067228,1.1050420168067228,0.4666666666666667,0.7027027027027027,0.5846846846846847,0.6641025641025641,0.6641025641025641,0.7639639639639639,0.7639639639639639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.18181818181818182,0.1846590909090909,1.03125,1.03125,1.0056818181818181,1.0056818181818181
FairGP_in_True_tar_0.1,s_as_input=True,1,0.9253731343283582,0.8913043478260869,1.0,0.9456521739130435,0.8484690127234108,0.8225806451612903,0.8225806451612903,0.8817204301075269,0.967741935483871,0.8888888888888888,0.9283154121863799,1.088709677419355,1.088709677419355,1.0788530465949822,1.0788530465949822,0.9444444444444444,0.8571428571428571,0.9007936507936507,1.1018518518518519,1.1018518518518519,1.0873015873015874,1.0873015873015874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555558,0.1428571428571429,0.09920634920634924,0.38888888888888895,0.38888888888888895,0.9126984126984127,0.9126984126984127,0.5483870967741935,0.6666666666666666,0.60752688172043,0.8225806451612903,0.8225806451612903,0.8817204301075269,0.8817204301075269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.3333333333333333,0.20238095238095238,0.21428571428571427,0.21428571428571427,0.7380952380952381,0.7380952380952381
FairGP_in_True_tar_0.1,s_as_input=True,2,0.9701492537313433,0.9545454545454546,1.0,0.9772727272727273,0.9371135567164837,0.69377990430622,0.69377990430622,0.7676950998185118,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9090909090909091,1.0,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909094,0.0,0.04545454545454547,0.0,1.0,1.0909090909090908,1.0909090909090908,0.5263157894736842,0.7586206896551724,0.6424682395644283,0.69377990430622,0.69377990430622,0.7676950998185118,0.7676950998185118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.0,0.05555555555555555,0.0,1.0,1.1111111111111112,1.1111111111111112
FairGP_in_True_tar_0.1,s_as_input=True,3,0.9850746268656716,0.975,1.0,0.9875,0.9696280582927516,0.9375,0.9375,0.9625,1.0,0.9714285714285714,0.9857142857142858,1.0294117647058825,1.0294117647058825,1.0285714285714285,1.0285714285714285,1.0,0.9545454545454546,0.9772727272727273,1.0476190476190477,1.0476190476190477,1.0454545454545454,1.0454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.045454545454545414,0.022727272727272707,0.0,1.0,0.9545454545454546,0.9545454545454546,0.5625,0.6,0.58125,0.9375,0.9375,0.9625,0.9625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.03571428571428571,0.0,1.0,0.9285714285714286,0.9285714285714286
FairGP_in_True_tar_0.1,s_as_input=True,4,0.9850746268656716,0.975609756097561,1.0,0.9878048780487805,0.9692657331337372,0.7045454545454545,0.7045454545454545,0.7903225806451613,1.0,0.967741935483871,0.9838709677419355,1.0333333333333332,1.0333333333333332,1.032258064516129,1.032258064516129,1.0,0.9565217391304348,0.9782608695652174,1.0454545454545454,1.0454545454545454,1.0434782608695652,1.0434782608695652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04347826086956519,0.021739130434782594,0.0,1.0,0.9565217391304348,0.9565217391304348,0.5,0.7096774193548387,0.6048387096774194,0.7045454545454545,0.7045454545454545,0.7903225806451613,0.7903225806451613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1111111111111111,0.05555555555555555,0.0,1.0,0.8888888888888888,0.8888888888888888
FairGP_in_True_tar_0.1,s_as_input=True,5,0.9552238805970149,0.9210526315789473,1.0,0.9605263157894737,0.9136213369708597,0.534017971758665,0.534017971758665,0.6594746716697937,0.926829268292683,1.0,0.9634146341463414,0.926829268292683,0.926829268292683,0.926829268292683,0.926829268292683,0.8421052631578947,1.0,0.9210526315789473,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8421052631578947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1578947368421053,0.0,0.07894736842105265,0.0,1.0,1.1578947368421053,1.1578947368421053,0.3902439024390244,0.7307692307692307,0.5605065666041276,0.534017971758665,0.534017971758665,0.6594746716697937,0.6594746716697937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12,0.0,0.06,0.0,1.0,1.12,1.12
FairGP_in_True_tar_0.1,s_as_input=True,6,1.0,1.0,1.0,1.0,1.0,0.7238095238095238,0.7238095238095238,0.7928571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5428571428571428,0.75,0.6464285714285714,0.7238095238095238,0.7238095238095238,0.7928571428571428,0.7928571428571428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
FairGP_in_True_tar_0.1,s_as_input=True,7,0.9701492537313433,0.9512195121951219,1.0,0.975609756097561,0.9398272507881658,0.6360248447204969,0.6360248447204969,0.7383928571428571,0.9714285714285714,0.96875,0.9700892857142858,1.0027649769585254,1.0027649769585254,1.0026785714285715,1.0026785714285715,0.9411764705882353,0.9583333333333334,0.9497549019607843,0.9820971867007672,0.9820971867007672,0.9828431372549019,0.9828431372549019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05882352941176472,0.04166666666666663,0.050245098039215674,1.4117647058823546,1.4117647058823546,1.017156862745098,1.017156862745098,0.45714285714285713,0.71875,0.5879464285714285,0.6360248447204969,0.6360248447204969,0.7383928571428571,0.7383928571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.1111111111111111,0.08187134502923976,0.47368421052631576,0.47368421052631576,0.9415204678362573,0.9415204678362573
FairGP_in_True_tar_0.1,s_as_input=True,8,0.9104477611940298,0.8666666666666667,1.0,0.9333333333333333,0.8251983888449983,0.8180555555555556,0.8180555555555556,0.8826164874551972,0.9444444444444444,0.8709677419354839,0.9077060931899641,1.0843621399176955,1.0843621399176955,1.0734767025089607,1.0734767025089607,0.9047619047619048,0.8333333333333334,0.8690476190476191,1.0857142857142856,1.0857142857142856,1.0714285714285714,1.0714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09523809523809523,0.16666666666666663,0.13095238095238093,0.5714285714285715,0.5714285714285715,0.9285714285714286,0.9285714285714286,0.5277777777777778,0.6451612903225806,0.5864695340501792,0.8180555555555556,0.8180555555555556,0.8826164874551972,0.8826164874551972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11764705882352941,0.36363636363636365,0.24064171122994654,0.32352941176470584,0.32352941176470584,0.7540106951871658,0.7540106951871658
FairGP_in_True_tar_0.1,s_as_input=True,9,0.9402985074626866,0.9024390243902439,1.0,0.9512195121951219,0.8843719925111894,0.5528255528255529,0.5528255528255529,0.6720720720720721,0.9459459459459459,0.9333333333333333,0.9396396396396396,1.0135135135135136,1.0135135135135136,1.0126126126126125,1.0126126126126125,0.8823529411764706,0.9166666666666666,0.8995098039215685,0.9625668449197861,0.9625668449197861,0.9656862745098039,0.9656862745098039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.11764705882352944,0.08333333333333337,0.1004901960784314,1.4117647058823526,1.4117647058823526,1.034313725490196,1.034313725490196,0.40540540540540543,0.7333333333333333,0.5693693693693693,0.5528255528255529,0.5528255528255529,0.6720720720720721,0.6720720720720721,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.25,0.17045454545454547,0.36363636363636365,0.36363636363636365,0.8409090909090909,0.8409090909090909
FairGP_in_True_tar_0.2,s_as_input=True,0,0.9402985074626866,0.9111111111111111,1.0,0.9555555555555555,0.8780319874242458,0.6395061728395062,0.6395061728395062,0.736936936936937,0.9,0.972972972972973,0.9364864864864866,0.9249999999999999,0.9249999999999999,0.927027027027027,0.927027027027027,0.8235294117647058,0.9642857142857143,0.89390756302521,0.8540305010893245,0.8540305010893245,0.8592436974789915,0.8592436974789915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.17647058823529416,0.0357142857142857,0.10609243697478993,4.941176470588238,4.941176470588238,1.1407563025210083,1.1407563025210083,0.4666666666666667,0.7297297297297297,0.5981981981981982,0.6395061728395062,0.6395061728395062,0.736936936936937,0.736936936936937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1875,0.1,0.14375,1.875,1.875,1.0875,1.0875
