algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy,1-accuracy,race-accuracy,0-accuracy_over_1-accuracy,race-accuracyRatio,diff:1-accuracyto0-accuracy,race-accuracyDiff,0-TPR,1-TPR,race-TPR,0-TPR_over_1-TPR,race-TPRRatio,diff:1-TPRto0-TPR,race-TPRDiff,0-TNR,1-TNR,race-TNR,0-TNR_over_1-TNR,race-TNRRatio,diff:1-TNRto0-TNR,race-TNRDiff,0-FPR,1-FPR,race-FPR,0-FPR_over_1-FPR,race-FPRRatio,diff:1-FPRto0-FPR,race-FPRDiff,0-FNR,1-FNR,race-FNR,0-FNR_over_1-FNR,race-FNRRatio,diff:1-FNRto0-FNR,race-FNRDiff,0-PR,1-PR,race-PR,0-PR_over_1-PR,race-PRRatio,diff:1-PRto0-PR,race-PRDiff,0-calibration+,1-calibration+,race-calibration+,0-calibration+_over_1-calibration+,race-calibration+Ratio,diff:1-calibration+to0-calibration+,race-calibration+Diff,0-calibration-,1-calibration-,race-calibration-,0-calibration-_over_1-calibration-,race-calibration-Ratio,diff:1-calibration-to0-calibration-,race-calibration-Diff
GP_input_True,s_as_input=True,0,0.95,1.0,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.5208333333333333,0.5208333333333333,0.6933333333333334,1.0,0.92,0.96,1.0869565217391304,1.0869565217391304,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.9090909090909092,1.222222222222222,1.222222222222222,1.1818181818181817,1.1818181818181817,0.0,0.18181818181818177,0.09090909090909088,0.0,1.0,0.8181818181818182,0.8181818181818182,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.64,0.4866666666666667,0.5208333333333333,0.5208333333333333,0.6933333333333334,0.6933333333333334,1.0,0.875,0.9375,1.1428571428571428,1.1428571428571428,1.125,1.125,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,1,1.0,1.0,1.0,1.0,1.0,0.18421052631578946,0.18421052631578946,0.5338345864661654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.10526315789473684,0.5714285714285714,0.3383458646616541,0.18421052631578946,0.18421052631578946,0.5338345864661654,0.5338345864661654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,2,0.975,0.9583333333333334,1.0,0.9791666666666667,0.949716159867634,0.7215686274509804,0.7215686274509804,0.8184143222506394,1.0,0.9565217391304348,0.9782608695652174,1.0454545454545454,1.0454545454545454,1.0434782608695652,1.0434782608695652,1.0,0.9375,0.96875,1.0666666666666667,1.0666666666666667,1.0625,1.0625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0625,0.03125,0.0,1.0,0.9375,0.9375,0.47058823529411764,0.6521739130434783,0.5613810741687979,0.7215686274509804,0.7215686274509804,0.8184143222506394,0.8184143222506394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.125,0.0625,0.0,1.0,0.875,0.875
GP_input_True,s_as_input=True,3,0.95,0.9333333333333333,0.96,0.9466666666666667,0.8933333333333333,0.32900432900432897,0.32900432900432897,0.6115288220551378,0.9523809523809523,0.9473684210526315,0.949874686716792,1.0052910052910053,1.0052910052910053,1.0050125313283207,1.0050125313283207,1.0,0.9166666666666666,0.9583333333333333,1.090909090909091,1.090909090909091,1.0833333333333335,1.0833333333333335,0.9444444444444444,1.0,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.05555555555555558,0.0,0.02777777777777779,0.0,1.0,1.0555555555555556,1.0555555555555556,0.0,0.08333333333333337,0.041666666666666685,0.0,1.0,0.9166666666666666,0.9166666666666666,0.19047619047619047,0.5789473684210527,0.38471177944862156,0.32900432900432897,0.32900432900432897,0.6115288220551378,0.6115288220551378,0.75,1.0,0.875,0.75,0.75,0.75,0.75,0.0,0.125,0.0625,0.0,1.0,0.875,0.875
GP_input_True,s_as_input=True,4,0.975,1.0,0.9444444444444444,0.9722222222222222,0.9504639091054837,0.7291666666666666,0.7291666666666666,0.8266666666666667,1.0,0.96,0.98,1.0416666666666667,1.0416666666666667,1.04,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.95,1.1111111111111112,1.1111111111111112,1.1,1.1,0.0,0.09999999999999998,0.04999999999999999,0.0,1.0,0.9,0.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4666666666666667,0.64,0.5533333333333333,0.7291666666666666,0.7291666666666666,0.8266666666666667,0.8266666666666667,1.0,0.9375,0.96875,1.0666666666666667,1.0666666666666667,1.0625,1.0625,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,5,0.975,0.9375,1.0,0.96875,0.9486832980505139,0.6111111111111112,0.6111111111111112,0.8232323232323233,1.0,0.9545454545454546,0.9772727272727273,1.0476190476190477,1.0476190476190477,1.0454545454545454,1.0454545454545454,1.0,0.9090909090909091,0.9545454545454546,1.1,1.1,1.0909090909090908,1.0909090909090908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09090909090909094,0.04545454545454547,0.0,1.0,0.9090909090909091,0.9090909090909091,0.2777777777777778,0.45454545454545453,0.36616161616161613,0.6111111111111112,0.6111111111111112,0.8232323232323233,0.8232323232323233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.041666666666666664,0.0,1.0,0.9166666666666666,0.9166666666666666
GP_input_True,s_as_input=True,6,0.875,1.0,0.8076923076923077,0.9038461538461539,0.7714542762891773,0.4615384615384615,0.4615384615384615,0.6499999999999999,0.95,0.8,0.875,1.1874999999999998,1.1874999999999998,1.15,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.6363636363636364,0.7848484848484849,1.4666666666666668,1.4666666666666668,1.2969696969696969,1.2969696969696969,0.06666666666666665,0.36363636363636365,0.21515151515151515,0.1833333333333333,0.1833333333333333,0.703030303030303,0.703030303030303,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3,0.65,0.475,0.4615384615384615,0.4615384615384615,0.6499999999999999,0.6499999999999999,0.8333333333333334,0.6923076923076923,0.7628205128205128,1.2037037037037037,1.2037037037037037,1.141025641025641,1.141025641025641,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,7,0.975,0.9444444444444444,1.0,0.9722222222222222,0.9504639091054837,0.4605263157894737,0.4605263157894737,0.6917293233082706,0.9473684210526315,1.0,0.9736842105263157,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.8333333333333334,1.0,0.9166666666666667,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666663,0.0,0.08333333333333331,0.0,1.0,1.1666666666666665,1.1666666666666665,0.2631578947368421,0.5714285714285714,0.4172932330827067,0.4605263157894737,0.4605263157894737,0.6917293233082706,0.6917293233082706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.0,0.03571428571428571,0.0,1.0,1.0714285714285714,1.0714285714285714
GP_input_True,s_as_input=True,8,0.975,1.0,0.9375,0.96875,0.9486832980505139,0.7222222222222222,0.7222222222222222,0.8076923076923077,1.0,0.9615384615384616,0.9807692307692308,1.04,1.04,1.0384615384615383,1.0384615384615383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,1.125,1.125,1.1111111111111112,1.1111111111111112,0.0,0.11111111111111116,0.05555555555555558,0.0,1.0,0.8888888888888888,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6923076923076923,0.5961538461538461,0.7222222222222222,0.7222222222222222,0.8076923076923077,0.8076923076923077,1.0,0.9444444444444444,0.9722222222222222,1.0588235294117647,1.0588235294117647,1.0555555555555556,1.0555555555555556,0.0,0.0,1.0,1.0,1.0,1.0,1.0
GP_input_True,s_as_input=True,9,0.925,1.0,0.85,0.925,0.8597269536210952,0.65625,0.65625,0.7708333333333334,0.9375,0.9166666666666666,0.9270833333333333,1.0227272727272727,1.0227272727272727,1.0208333333333335,1.0208333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.8500000000000001,1.125,1.125,1.1,1.1,0.09999999999999998,0.19999999999999996,0.14999999999999997,0.5,0.5,0.9,0.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.6666666666666666,0.5520833333333333,0.65625,0.65625,0.7708333333333334,0.7708333333333334,0.8571428571428571,0.875,0.8660714285714286,0.9795918367346939,0.9795918367346939,0.9821428571428571,0.9821428571428571,0.0,0.0,1.0,1.0,1.0,1.0,1.0
FairGP_in_True_tar_0.1,s_as_input=True,0,0.925,0.8421052631578947,1.0,0.9210526315789473,0.8583950752789522,0.38461538461538464,0.38461538461538464,0.6799999999999999,0.8666666666666667,0.96,0.9133333333333333,0.9027777777777778,0.9027777777777778,0.9066666666666667,0.9066666666666667,0.6,0.9285714285714286,0.7642857142857142,0.6461538461538461,0.6461538461538461,0.6714285714285714,0.6714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0714285714285714,0.2357142857142857,5.600000000000003,5.600000000000003,1.3285714285714287,1.3285714285714287,0.2,0.52,0.36,0.38461538461538464,0.38461538461538464,0.6799999999999999,0.6799999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.08333333333333333,0.125,2.0,2.0,1.0833333333333333,1.0833333333333333
FairGP_in_True_tar_0.1,s_as_input=True,1,0.9,0.7142857142857143,1.0,0.8571428571428572,0.7867957924694432,0.12280701754385964,0.12280701754385964,0.6240601503759399,0.9473684210526315,0.8571428571428571,0.9022556390977443,1.105263157894737,1.105263157894737,1.0902255639097744,1.0902255639097744,0.5,0.75,0.625,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.375,2.0,2.0,1.25,1.25,0.05263157894736842,0.42857142857142855,0.24060150375939848,0.12280701754385964,0.12280701754385964,0.6240601503759399,0.6240601503759399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,0.25,0.1527777777777778,0.2222222222222222,0.2222222222222222,0.8055555555555556,0.8055555555555556
FairGP_in_True_tar_0.1,s_as_input=True,2,0.875,0.7916666666666666,1.0,0.8958333333333333,0.7766431633476234,0.7892156862745098,0.7892156862745098,0.8900255754475703,0.9411764705882353,0.8260869565217391,0.8836317135549872,1.1393188854489165,1.1393188854489165,1.1150895140664963,1.1150895140664963,0.875,0.75,0.8125,1.1666666666666667,1.1666666666666667,1.125,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.125,0.25,0.1875,0.5,0.5,0.875,0.875,0.4117647058823529,0.5217391304347826,0.46675191815856776,0.7892156862745098,0.7892156862745098,0.8900255754475703,0.8900255754475703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.36363636363636365,0.2318181818181818,0.275,0.275,0.7363636363636363,0.7363636363636363
FairGP_in_True_tar_0.1,s_as_input=True,3,0.9,0.7333333333333333,1.0,0.8666666666666667,0.7950999358860351,0.09047619047619047,0.09047619047619047,0.5213032581453634,0.9047619047619048,0.8947368421052632,0.899749373433584,1.011204481792717,1.011204481792717,1.0100250626566416,1.0100250626566416,0.3333333333333333,0.8333333333333334,0.5833333333333334,0.39999999999999997,0.39999999999999997,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,0.16666666666666663,0.4166666666666667,4.000000000000002,4.000000000000002,1.5,1.5,0.047619047619047616,0.5263157894736842,0.28696741854636587,0.09047619047619047,0.09047619047619047,0.5213032581453634,0.5213032581453634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.2222222222222222,0.1611111111111111,0.45000000000000007,0.45000000000000007,0.8777777777777778,0.8777777777777778
