algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-sex,1-accuracy-sex,sex-accuracy,0-accuracy-sex_over_1-accuracy-sex,sex-accuracyRatio,diff:1-accuracy-sexto0-accuracy-sex,sex-accuracyDiff,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-accuracy-sex-race,1-accuracy-sex-race,sex-race-accuracy,0-accuracy-sex-race_over_1-1-accuracy-sex-race,1-accuracy-sex-race_over_1-1-accuracy-sex-race,sex-race-accuracyRatio,diff:1-1-accuracy-sex-raceto0-accuracy-sex-race,diff:1-1-accuracy-sex-raceto1-accuracy-sex-race,sex-race-accuracyDiff,0-TPR-sex,1-TPR-sex,sex-TPR,0-TPR-sex_over_1-TPR-sex,sex-TPRRatio,diff:1-TPR-sexto0-TPR-sex,sex-TPRDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TPR-sex-race,1-TPR-sex-race,sex-race-TPR,0-TPR-sex-race_over_1-1-TPR-sex-race,1-TPR-sex-race_over_1-1-TPR-sex-race,sex-race-TPRRatio,diff:1-1-TPR-sex-raceto0-TPR-sex-race,diff:1-1-TPR-sex-raceto1-TPR-sex-race,sex-race-TPRDiff,0-TNR-sex,1-TNR-sex,sex-TNR,0-TNR-sex_over_1-TNR-sex,sex-TNRRatio,diff:1-TNR-sexto0-TNR-sex,sex-TNRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-TNR-sex-race,1-TNR-sex-race,sex-race-TNR,0-TNR-sex-race_over_1-1-TNR-sex-race,1-TNR-sex-race_over_1-1-TNR-sex-race,sex-race-TNRRatio,diff:1-1-TNR-sex-raceto0-TNR-sex-race,diff:1-1-TNR-sex-raceto1-TNR-sex-race,sex-race-TNRDiff,0-FPR-sex,1-FPR-sex,sex-FPR,0-FPR-sex_over_1-FPR-sex,sex-FPRRatio,diff:1-FPR-sexto0-FPR-sex,sex-FPRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FPR-sex-race,1-FPR-sex-race,sex-race-FPR,0-FPR-sex-race_over_1-1-FPR-sex-race,1-FPR-sex-race_over_1-1-FPR-sex-race,sex-race-FPRRatio,diff:1-1-FPR-sex-raceto0-FPR-sex-race,diff:1-1-FPR-sex-raceto1-FPR-sex-race,sex-race-FPRDiff,0-FNR-sex,1-FNR-sex,sex-FNR,0-FNR-sex_over_1-FNR-sex,sex-FNRRatio,diff:1-FNR-sexto0-FNR-sex,sex-FNRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-FNR-sex-race,1-FNR-sex-race,sex-race-FNR,0-FNR-sex-race_over_1-1-FNR-sex-race,1-FNR-sex-race_over_1-1-FNR-sex-race,sex-race-FNRRatio,diff:1-1-FNR-sex-raceto0-FNR-sex-race,diff:1-1-FNR-sex-raceto1-FNR-sex-race,sex-race-FNRDiff,0-PR-sex,1-PR-sex,sex-PR,0-PR-sex_over_1-PR-sex,sex-PRRatio,diff:1-PR-sexto0-PR-sex,sex-PRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-PR-sex-race,1-PR-sex-race,sex-race-PR,0-PR-sex-race_over_1-1-PR-sex-race,1-PR-sex-race_over_1-1-PR-sex-race,sex-race-PRRatio,diff:1-1-PR-sex-raceto0-PR-sex-race,diff:1-1-PR-sex-raceto1-PR-sex-race,sex-race-PRDiff,0-calibration+-sex,1-calibration+-sex,sex-calibration+,0-calibration+-sex_over_1-calibration+-sex,sex-calibration+Ratio,diff:1-calibration+-sexto0-calibration+-sex,sex-calibration+Diff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration+-sex-race,1-calibration+-sex-race,sex-race-calibration+,0-calibration+-sex-race_over_1-1-calibration+-sex-race,1-calibration+-sex-race_over_1-1-calibration+-sex-race,sex-race-calibration+Ratio,diff:1-1-calibration+-sex-raceto0-calibration+-sex-race,diff:1-1-calibration+-sex-raceto1-calibration+-sex-race,sex-race-calibration+Diff,0-calibration--sex,1-calibration--sex,sex-calibration-,0-calibration--sex_over_1-calibration--sex,sex-calibration-Ratio,diff:1-calibration--sexto0-calibration--sex,sex-calibration-Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff,0-calibration--sex-race,1-calibration--sex-race,sex-race-calibration-,0-calibration--sex-race_over_1-1-calibration--sex-race,1-calibration--sex-race_over_1-1-calibration--sex-race,sex-race-calibration-Ratio,diff:1-1-calibration--sex-raceto0-calibration--sex-race,diff:1-1-calibration--sex-raceto1-calibration--sex-race,sex-race-calibration-Diff
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.7",0.7,0.7,s_as_input=True,3,0.667963053,0.655282818,0.678571429,0.666927123,0.332998291,1.120742009,1.120742009,1.052953995,0.700808625,0.660735469,0.680772047,1.06064932,1.06064932,1.040073157,1.040073157,0.680176861,0.644285714,0.662231288,1.055706879,1.055706879,1.035891146,1.035891146,0.67778519,0.641577061,0.659681126,None,None,1,None,None,1,0.646153846,0.656753408,0.651453627,0.983860668,0.983860668,0.989400438,0.989400438,0.67571644,0.605839416,0.640777928,1.115339185,1.115339185,1.069877024,1.069877024,0.672268908,0.600896861,0.636582884,None,None,1,None,None,1,0.730290456,0.664391354,0.697340905,1.099187177,1.099187177,1.065899103,1.065899103,0.68443804,0.669014085,0.676726062,1.023054755,1.023054755,1.015423956,1.015423956,0.682802548,0.668656716,0.675729632,None,None,1,None,None,1,0.269709544,0.335608646,0.302659095,0.803643013,0.803643013,0.934100897,0.934100897,0.31556196,0.330985915,0.323273938,0.953399963,0.953399963,0.984576044,0.984576044,0.317197452,0.331343284,0.324270368,None,None,1,None,None,1,0.353846154,0.343246592,0.348546373,1.030880311,1.030880311,1.010599562,1.010599562,0.32428356,0.394160584,0.359222072,0.822719401,0.822719401,0.930122976,0.930122976,0.327731092,0.399103139,0.363417116,None,None,1,None,None,1,0.401617251,0.489323843,0.445470547,0.820759618,0.820759618,0.912293407,0.912293407,0.491525424,0.438571429,0.465048426,1.120742009,1.120742009,1.052953995,1.052953995,0.486324216,0.4390681,0.462696158,None,None,1,None,None,1,0.563758389,0.642424242,0.603091316,0.877548436,0.877548436,0.921334147,0.921334147,0.671664168,0.540716612,0.60619039,1.242174094,1.242174094,1.130947556,1.130947556,0.658436214,0.546938776,0.602687495,None,None,1,None,None,1,0.207207207,0.321718931,0.264463069,0.644062835,0.644062835,0.885488276,0.885488276,0.311594203,0.27480916,0.293201682,1.133856683,1.133856683,1.036785043,1.036785043,0.303896104,0.284345048,0.294120576,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.7",0.7,0.7,s_as_input=True,4,0.658240156,0.657417289,0.658928571,0.65817293,0.315230124,1.290514422,1.290514422,1.118280872,0.649171271,0.660176991,0.654674131,0.983329137,0.983329137,0.98899428,0.98899428,0.65806927,0.658571429,0.65832035,0.999237504,0.999237504,0.999497842,0.999497842,0.657161804,0.661202186,0.659181995,None,None,1,None,None,1,0.59375,0.667490729,0.630620365,0.889525463,0.889525463,0.926259271,0.926259271,0.687782805,0.583941606,0.635862206,1.177828054,1.177828054,1.1038412,1.1038412,0.676837725,0.592592593,0.634715159,None,None,1,None,None,1,0.679487179,0.653498871,0.666493025,1.039767947,1.039767947,1.025988308,1.025988308,0.629682997,0.70657277,0.668127884,0.891179258,0.891179258,0.923110227,0.923110227,0.639135959,0.705705706,0.672420833,None,None,1,None,None,1,0.320512821,0.346501129,0.333506975,0.924997912,0.924997912,0.974011692,0.974011692,0.370317003,0.29342723,0.331872116,1.262040346,1.262040346,1.076889773,1.076889773,0.360864041,0.294294294,0.327579167,None,None,1,None,None,1,0.40625,0.332509271,0.369379635,1.221770446,1.221770446,1.073740729,1.073740729,0.312217195,0.416058394,0.364137794,0.750416766,0.750416766,0.8961588,0.8961588,0.323162275,0.407407407,0.365284841,None,None,1,None,None,1,0.417127072,0.499705015,0.458416043,0.83474662,0.83474662,0.917422057,0.917422057,0.525423729,0.407142857,0.466283293,1.290514422,1.290514422,1.118280872,1.118280872,0.51193634,0.411657559,0.461796949,None,None,1,None,None,1,0.503311258,0.637544274,0.570427766,0.789453029,0.789453029,0.865766984,0.865766984,0.639551192,0.561403509,0.60047735,1.139200561,1.139200561,1.078147683,1.078147683,0.632124352,0.566371681,0.599248017,None,None,1,None,None,1,0.246445498,0.317216981,0.281831239,0.776898818,0.776898818,0.929228516,0.929228516,0.321428571,0.274698795,0.298063683,1.170112782,1.170112782,1.046729776,1.046729776,0.316576087,0.27244582,0.294510954,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.7",0.7,0.7,s_as_input=True,5,0.647058824,0.609391676,0.678571429,0.643981552,0.288118813,1.338405465,1.338405465,1.125210022,0.680100756,0.639156627,0.659628691,1.064059618,1.064059618,1.040944129,1.040944129,0.645541636,0.65,0.647770818,0.993140978,0.993140978,0.995541636,0.995541636,0.64516129,0.652416357,0.648788824,None,None,1,None,None,1,0.575757576,0.614906832,0.595332204,0.936333027,0.936333027,0.960850743,0.960850743,0.644042232,0.525547445,0.584794839,1.225469248,1.225469248,1.118494787,1.118494787,0.633103448,0.528301887,0.580702668,None,None,1,None,None,1,0.732075472,0.661988304,0.697031888,1.105873725,1.105873725,1.070087168,1.070087168,0.646974063,0.730046948,0.688510506,0.886208846,0.886208846,0.916927115,0.916927115,0.656171285,0.733128834,0.694650059,None,None,1,None,None,1,0.267924528,0.338011696,0.302968112,0.792648691,0.792648691,0.929912832,0.929912832,0.353025937,0.269953052,0.311489494,1.307730861,1.307730861,1.083072885,1.083072885,0.343828715,0.266871166,0.305349941,None,None,1,None,None,1,0.424242424,0.385093168,0.404667796,1.101661779,1.101661779,1.039149257,1.039149257,0.355957768,0.474452555,0.415205161,0.750249449,0.750249449,0.881505213,0.881505213,0.366896552,0.471698113,0.419297332,None,None,1,None,None,1,0.370277078,0.472289157,0.421283117,0.784005038,0.784005038,0.897987921,0.897987921,0.495210022,0.37,0.432605011,1.338405465,1.338405465,1.125210022,1.125210022,0.481895984,0.369888476,0.42589223,None,None,1,None,None,1,0.517006803,0.631377551,0.574192177,0.818855219,0.818855219,0.885629252,0.885629252,0.635416667,0.555984556,0.595700611,1.142867477,1.142867477,1.079432111,1.079432111,0.62704918,0.56281407,0.594931625,None,None,1,None,None,1,0.224,0.353881279,0.288940639,0.632980645,0.632980645,0.870118721,0.870118721,0.344525547,0.29478458,0.319655064,1.168736665,1.168736665,1.049740967,1.049740967,0.337992376,0.294985251,0.316488813,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.7",0.7,0.7,s_as_input=True,6,0.652406417,0.644610459,0.658928571,0.651769515,0.302593891,1.244093806,1.244093806,1.100775871,0.656084656,0.65157832,0.653831488,1.006916031,1.006916031,1.004506336,1.004506336,0.666912307,0.624285714,0.64559901,1.068280583,1.068280583,1.042626592,1.042626592,0.664686469,0.618081181,0.641383825,None,None,1,None,None,1,0.558823529,0.65917603,0.60899978,0.847760695,0.847760695,0.899647499,0.899647499,0.684766214,0.547445255,0.616105735,1.250839618,1.250839618,1.137320959,1.137320959,0.67679558,0.535211268,0.606003424,None,None,1,None,None,1,0.710743802,0.644646925,0.677695363,1.102531904,1.102531904,1.066096877,1.066096877,0.649855908,0.67370892,0.661782414,0.964594483,0.964594483,0.976146988,0.976146988,0.653603034,0.671732523,0.662667778,None,None,1,None,None,1,0.289256198,0.355353075,0.322304637,0.813996609,0.813996609,0.933903123,0.933903123,0.350144092,0.32629108,0.338217586,1.073103477,1.073103477,1.023853012,1.023853012,0.346396966,0.328267477,0.337332222,None,None,1,None,None,1,0.441176471,0.34082397,0.39100022,1.294440853,1.294440853,1.100352501,1.100352501,0.315233786,0.452554745,0.383894265,0.696564978,0.696564978,0.862679041,0.862679041,0.32320442,0.464788732,0.393996576,None,None,1,None,None,1,0.386243386,0.500297796,0.443270591,0.772026959,0.772026959,0.88594559,0.88594559,0.513633014,0.412857143,0.463245078,1.244093806,1.244093806,1.100775871,1.100775871,0.504290429,0.409594096,0.456942262,None,None,1,None,None,1,0.520547945,0.628571429,0.574559687,0.828144458,0.828144458,0.891976517,0.891976517,0.651362984,0.519031142,0.585197063,1.25495935,1.25495935,1.132331842,1.132331842,0.641361257,0.513513514,0.577437385,None,None,1,None,None,1,0.25862069,0.325387366,0.292004028,0.79480864,0.79480864,0.933233324,0.933233324,0.316666667,0.301703163,0.309184915,1.049596774,1.049596774,1.014963504,1.014963504,0.311584554,0.309375,0.310479777,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.7",0.7,0.7,s_as_input=True,7,0.649003403,0.618996798,0.674107143,0.646551971,0.29290863,1.03661599,1.03661599,1.016424887,0.687830688,0.640262061,0.664046374,1.074295558,1.074295558,1.047568627,1.047568627,0.666912307,0.614285714,0.64059901,1.085671197,1.085671197,1.052626592,1.052626592,0.661832564,0.612962963,0.637397764,None,None,1,None,None,1,0.589928058,0.62406015,0.606994104,0.945306405,0.945306405,0.965867907,0.965867907,0.634992459,0.580291971,0.607642215,1.094263734,1.094263734,1.054700488,1.054700488,0.626388889,0.594470046,0.610429467,None,None,1,None,None,1,0.744769874,0.654937571,0.699853723,1.137161628,1.137161628,1.089832304,1.089832304,0.69740634,0.636150235,0.666778287,1.096291885,1.096291885,1.061256105,1.061256105,0.693851945,0.625386997,0.659619471,None,None,1,None,None,1,0.255230126,0.345062429,0.300146277,0.73966362,0.73966362,0.910167696,0.910167696,0.30259366,0.363849765,0.333221713,0.831644511,0.831644511,0.938743895,0.938743895,0.306148055,0.374613003,0.340380529,None,None,1,None,None,1,0.410071942,0.37593985,0.393005896,1.090791367,1.090791367,1.034132093,1.034132093,0.365007541,0.419708029,0.392357785,0.869670142,0.869670142,0.945299512,0.945299512,0.373611111,0.405529954,0.389570533,None,None,1,None,None,1,0.378306878,0.477665277,0.427986078,0.791991582,0.791991582,0.900641601,0.900641601,0.464996315,0.448571429,0.456783872,1.03661599,1.03661599,1.016424887,1.016424887,0.458141068,0.462962963,0.460552015,None,None,1,None,None,1,0.573426573,0.620947631,0.597187102,0.923470104,0.923470104,0.952478943,0.952478943,0.667194929,0.506369427,0.586782178,1.317605079,1.317605079,1.160825502,1.160825502,0.648920863,0.516,0.582460432,None,None,1,None,None,1,0.242553191,0.342075257,0.292314224,0.70906383,0.70906383,0.900477935,0.900477935,0.333333333,0.297927461,0.315630397,1.11884058,1.11884058,1.035405872,1.035405872,0.327250608,0.303448276,0.315349442,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.7",0.7,0.7,s_as_input=True,8,0.654837141,0.613660619,0.689285714,0.651473167,0.303345201,1.26073758,1.26073758,1.099825245,0.715736041,0.6404089,0.67807247,1.117623508,1.117623508,1.075327141,1.075327141,0.65806927,0.648571429,0.65332035,1.01464425,1.01464425,1.009497842,1.009497842,0.66469428,0.626865672,0.645779976,None,None,1,None,None,1,0.555555556,0.622688039,0.589121798,0.892189219,0.892189219,0.932867516,0.932867516,0.644042232,0.540145985,0.592094109,1.192348457,1.192348457,1.103896247,1.103896247,0.632681564,0.552036199,0.592358882,None,None,1,None,None,1,0.791044776,0.657276995,0.724160886,1.203518124,1.203518124,1.133767781,1.133767781,0.671469741,0.718309859,0.6948898,0.934791208,0.934791208,0.953159881,0.953159881,0.693167702,0.679365079,0.686266391,None,None,1,None,None,1,0.208955224,0.342723005,0.275839114,0.60969127,0.60969127,0.866232219,0.866232219,0.328530259,0.281690141,0.3051102,1.166282421,1.166282421,1.046840119,1.046840119,0.306832298,0.320634921,0.313733609,None,None,1,None,None,1,0.444444444,0.377311961,0.410878202,1.177923021,1.177923021,1.067132484,1.067132484,0.355957768,0.459854015,0.407905891,0.774066892,0.774066892,0.896103753,0.896103753,0.367318436,0.447963801,0.407641118,None,None,1,None,None,1,0.319796954,0.47925436,0.399525657,0.66728022,0.66728022,0.840542595,0.840542595,0.482682388,0.382857143,0.432769765,1.26073758,1.26073758,1.099825245,1.099825245,0.460223537,0.416044776,0.438134157,None,None,1,None,None,1,0.555555556,0.633626098,0.594590827,0.876787679,0.876787679,0.921929458,0.921929458,0.651908397,0.552238806,0.602073601,1.180482773,1.180482773,1.099669591,1.099669591,0.647142857,0.547085202,0.597114029,None,None,1,None,None,1,0.208955224,0.35334873,0.281151977,0.591356941,0.591356941,0.855606494,0.855606494,0.336182336,0.291666667,0.313924501,1.152625153,1.152625153,1.04451567,1.04451567,0.320341048,0.31629393,0.318317489,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=0.7",0.7,0.7,s_as_input=True,9,0.665532329,0.631803629,0.69375,0.662776814,0.325611034,1.164692561,1.164692561,1.06752395,0.691729323,0.659227986,0.675478654,1.049302121,1.049302121,1.032501338,1.032501338,0.673544584,0.65,0.661772292,1.036222436,1.036222436,1.023544584,1.023544584,0.673496365,0.643382353,0.658439359,None,None,1,None,None,1,0.582733813,0.640350877,0.611542345,0.910022667,0.910022667,0.942382936,0.942382936,0.654600302,0.576642336,0.615621319,1.135192928,1.135192928,1.077957966,1.077957966,0.646731572,0.582568807,0.614650189,None,None,1,None,None,1,0.75,0.676744186,0.713372093,1.108247423,1.108247423,1.073255814,1.073255814,0.691642651,0.697183099,0.694412875,0.992053096,0.992053096,0.994459553,0.994459553,0.697732997,0.68404908,0.690891039,None,None,1,None,None,1,0.25,0.323255814,0.286627907,0.773381295,0.773381295,0.926744186,0.926744186,0.308357349,0.302816901,0.305587125,1.018296361,1.018296361,1.005540447,1.005540447,0.302267003,0.31595092,0.309108961,None,None,1,None,None,1,0.417266187,0.359649123,0.388457655,1.160203544,1.160203544,1.057617064,1.057617064,0.345399698,0.423357664,0.384378681,0.815857908,0.815857908,0.922042034,0.922042034,0.353268428,0.417431193,0.385349811,None,None,1,None,None,1,0.365914787,0.475874548,0.420894667,0.7689312,0.7689312,0.890040239,0.890040239,0.47752395,0.41,0.443761975,1.164692561,1.164692561,1.06752395,1.06752395,0.465961666,0.422794118,0.444377892,None,None,1,None,None,1,0.554794521,0.64765526,0.60122489,0.856620111,0.856620111,0.907139261,0.907139261,0.669753086,0.550522648,0.610137867,1.216576809,1.216576809,1.119230438,1.119230438,0.659574468,0.552173913,0.605874191,None,None,1,None,None,1,0.229249012,0.330264672,0.279756842,0.694137252,0.694137252,0.89898434,0.89898434,0.322990127,0.280871671,0.301930899,1.149956228,1.149956228,1.042118456,1.042118456,0.314356436,0.289808917,0.302082676,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.7",0.7,0.7,s_as_input=False,0,0.679144385,0.657417289,0.697321429,0.677369359,0.354237811,1.626029285,1.626029285,1.205695336,0.658602151,0.683679525,0.671140838,0.963319986,0.963319986,0.974922625,0.974922625,0.674281503,0.688571429,0.681426466,0.979246997,0.979246997,0.985710075,0.985710075,0.673913043,0.693877551,0.683895297,None,None,1,None,None,1,0.545454545,0.675776398,0.610615471,0.807152406,0.807152406,0.869678148,0.869678148,0.713423831,0.52189781,0.617660821,1.366979928,1.366979928,1.191526021,1.191526021,0.691135734,0.544186047,0.61766089,None,None,1,None,None,1,0.720833333,0.690909091,0.705871212,1.043311404,1.043311404,1.029924242,1.029924242,0.636887608,0.795774648,0.716331128,0.80033664,0.80033664,0.84111296,0.84111296,0.658291457,0.793209877,0.725750667,None,None,1,None,None,1,0.279166667,0.309090909,0.294128788,0.903186275,0.903186275,0.970075758,0.970075758,0.363112392,0.204225352,0.283668872,1.777998609,1.777998609,1.15888704,1.15888704,0.341708543,0.206790123,0.274249333,None,None,1,None,None,1,0.454545455,0.324223602,0.389384529,1.40195054,1.40195054,1.130321852,1.130321852,0.286576169,0.47810219,0.382339179,0.59940359,0.59940359,0.808473979,0.808473979,0.308864266,0.455813953,0.38233911,None,None,1,None,None,1,0.373655914,0.484272997,0.428964456,0.771581146,0.771581146,0.889382917,0.889382917,0.534266765,0.328571429,0.431419097,1.626029285,1.626029285,1.205695336,1.205695336,0.507905138,0.341372913,0.424639026,None,None,1,None,None,1,0.517985612,0.666666667,0.592326139,0.776978417,0.776978417,0.851318945,0.851318945,0.652413793,0.62173913,0.637076462,1.04933687,1.04933687,1.030674663,1.030674663,0.647211414,0.635869565,0.641540489,None,None,1,None,None,1,0.25751073,0.300345224,0.278927977,0.857382468,0.857382468,0.957165505,0.957165505,0.300632911,0.278723404,0.289678158,1.078606629,1.078606629,1.021909507,1.021909507,0.298527443,0.276056338,0.287291891,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.7",0.7,0.7,s_as_input=False,1,0.674769081,0.623265742,0.717857143,0.670561442,0.342453594,1.613786483,1.613786483,1.191150647,0.697969543,0.669272399,0.683620971,1.042878122,1.042878122,1.028697144,1.028697144,0.672070744,0.68,0.676035372,0.98833933,0.98833933,0.992070744,0.992070744,0.677461996,0.667279412,0.672370704,None,None,1,None,None,1,0.528985507,0.639549437,0.584267472,0.827122153,0.827122153,0.88943607,0.88943607,0.678733032,0.489051095,0.583892063,1.387857095,1.387857095,1.189681937,1.189681937,0.662952646,0.493150685,0.578051666,None,None,1,None,None,1,0.7890625,0.696759259,0.74291088,1.132475083,1.132475083,1.092303241,1.092303241,0.665706052,0.802816901,0.734261477,0.829212801,0.829212801,0.86288915,0.86288915,0.690566038,0.784615385,0.737590711,None,None,1,None,None,1,0.2109375,0.303240741,0.25708912,0.695610687,0.695610687,0.907696759,0.907696759,0.334293948,0.197183099,0.265738523,1.69534788,1.69534788,1.13711085,1.13711085,0.309433962,0.215384615,0.262409289,None,None,1,None,None,1,0.471014493,0.360450563,0.415732528,1.306738124,1.306738124,1.11056393,1.11056393,0.321266968,0.510948905,0.416107937,0.628765352,0.628765352,0.810318063,0.810318063,0.337047354,0.506849315,0.421948334,None,None,1,None,None,1,0.322335025,0.46482261,0.393578818,0.693458146,0.693458146,0.857512416,0.857512416,0.502579219,0.311428571,0.407003895,1.613786483,1.613786483,1.191150647,1.191150647,0.477197621,0.327205882,0.402201751,None,None,1,None,None,1,0.57480315,0.661060802,0.617931976,0.86951631,0.86951631,0.913742348,0.913742348,0.659824047,0.614678899,0.637251473,1.073445091,1.073445091,1.045145148,1.045145148,0.659279778,0.606741573,0.633010676,None,None,1,None,None,1,0.243445693,0.323595506,0.283520599,0.752314815,0.752314815,0.919850187,0.919850187,0.315555556,0.290456432,0.303005994,1.086412698,1.086412698,1.025099124,1.025099124,0.305941846,0.303278689,0.304610267,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=0.7","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=0.7",0.7,0.7,s_as_input=False,2,0.671366067,0.620064034,0.714285714,0.667174874,0.335612784,1.616152738,1.616152738,1.191887567,0.656,0.674791914,0.665395957,0.972151542,0.972151542,0.981208086,0.981208086,0.674281503,0.665714286,0.669997895,1.012869211,1.012869211,1.008567218,1.008567218,0.671523179,0.670932358,0.671227769,None,None,1,None,None,1,0.507142857,0.639899624,0.57352124,0.792535014,0.792535014,0.867243234,0.867243234,0.681749623,0.47080292,0.576276271,1.448057339,1.448057339,1.210946703,1.210946703,0.662011173,0.484162896,0.573087035,None,None,1,None,None,1,0.744680851,0.706214689,0.72544777,1.054468085,1.054468085,1.038466162,1.038466162,0.667146974,0.791079812,0.729113393,0.843337124,0.843337124,0.876067162,0.876067162,0.680100756,0.797546012,0.738823384,None,None,1,None,None,1,0.255319149,0.293785311,0.27455223,0.869067103,0.869067103,0.961533838,0.961533838,0.332853026,0.208920188,0.270886607,1.593206619,1.593206619,1.123932838,1.123932838,0.319899244,0.202453988,0.261176616,None,None,1,None,None,1,0.492857143,0.360100376,0.42647876,1.368666003,1.368666003,1.132756766,1.132756766,0.318250377,0.52919708,0.423723729,0.601383471,0.601383471,0.789053297,0.789053297,0.337988827,0.515837104,0.426912965,None,None,1,None,None,1,0.349333333,0.457788347,0.40356084,0.763089177,0.763089177,0.891544986,0.891544986,0.503316139,0.311428571,0.407372355,1.616152738,1.616152738,1.191887567,1.191887567,0.482119205,0.316270567,0.399194886,None,None,1,None,None,1,0.541984733,0.662337662,0.602161198,0.818290675,0.818290675,0.87964707,0.87964707,0.661786237,0.591743119,0.626764678,1.11836744,1.11836744,1.070043118,1.070043118,0.651098901,0.61849711,0.634798005,None,None,1,None,None,1,0.282786885,0.314692982,0.298739934,0.898611984,0.898611984,0.968093903,0.968093903,0.31305638,0.300829876,0.306943128,1.040642587,1.040642587,1.012226504,1.012226504,0.309462916,0.304812834,0.307137875,None,None,1,None,None,1
