algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-sex,1-accuracy-sex,sex-accuracy,0-accuracy-sex_over_1-accuracy-sex,sex-accuracyRatio,diff:1-accuracy-sexto0-accuracy-sex,sex-accuracyDiff,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-accuracy-sex-race,1-accuracy-sex-race,sex-race-accuracy,0-accuracy-sex-race_over_1-1-accuracy-sex-race,1-accuracy-sex-race_over_1-1-accuracy-sex-race,sex-race-accuracyRatio,diff:1-1-accuracy-sex-raceto0-accuracy-sex-race,diff:1-1-accuracy-sex-raceto1-accuracy-sex-race,sex-race-accuracyDiff,0-TPR-sex,1-TPR-sex,sex-TPR,0-TPR-sex_over_1-TPR-sex,sex-TPRRatio,diff:1-TPR-sexto0-TPR-sex,sex-TPRDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TPR-sex-race,1-TPR-sex-race,sex-race-TPR,0-TPR-sex-race_over_1-1-TPR-sex-race,1-TPR-sex-race_over_1-1-TPR-sex-race,sex-race-TPRRatio,diff:1-1-TPR-sex-raceto0-TPR-sex-race,diff:1-1-TPR-sex-raceto1-TPR-sex-race,sex-race-TPRDiff,0-TNR-sex,1-TNR-sex,sex-TNR,0-TNR-sex_over_1-TNR-sex,sex-TNRRatio,diff:1-TNR-sexto0-TNR-sex,sex-TNRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-TNR-sex-race,1-TNR-sex-race,sex-race-TNR,0-TNR-sex-race_over_1-1-TNR-sex-race,1-TNR-sex-race_over_1-1-TNR-sex-race,sex-race-TNRRatio,diff:1-1-TNR-sex-raceto0-TNR-sex-race,diff:1-1-TNR-sex-raceto1-TNR-sex-race,sex-race-TNRDiff,0-FPR-sex,1-FPR-sex,sex-FPR,0-FPR-sex_over_1-FPR-sex,sex-FPRRatio,diff:1-FPR-sexto0-FPR-sex,sex-FPRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FPR-sex-race,1-FPR-sex-race,sex-race-FPR,0-FPR-sex-race_over_1-1-FPR-sex-race,1-FPR-sex-race_over_1-1-FPR-sex-race,sex-race-FPRRatio,diff:1-1-FPR-sex-raceto0-FPR-sex-race,diff:1-1-FPR-sex-raceto1-FPR-sex-race,sex-race-FPRDiff,0-FNR-sex,1-FNR-sex,sex-FNR,0-FNR-sex_over_1-FNR-sex,sex-FNRRatio,diff:1-FNR-sexto0-FNR-sex,sex-FNRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-FNR-sex-race,1-FNR-sex-race,sex-race-FNR,0-FNR-sex-race_over_1-1-FNR-sex-race,1-FNR-sex-race_over_1-1-FNR-sex-race,sex-race-FNRRatio,diff:1-1-FNR-sex-raceto0-FNR-sex-race,diff:1-1-FNR-sex-raceto1-FNR-sex-race,sex-race-FNRDiff,0-PR-sex,1-PR-sex,sex-PR,0-PR-sex_over_1-PR-sex,sex-PRRatio,diff:1-PR-sexto0-PR-sex,sex-PRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-PR-sex-race,1-PR-sex-race,sex-race-PR,0-PR-sex-race_over_1-1-PR-sex-race,1-PR-sex-race_over_1-1-PR-sex-race,sex-race-PRRatio,diff:1-1-PR-sex-raceto0-PR-sex-race,diff:1-1-PR-sex-raceto1-PR-sex-race,sex-race-PRDiff,0-calibration+-sex,1-calibration+-sex,sex-calibration+,0-calibration+-sex_over_1-calibration+-sex,sex-calibration+Ratio,diff:1-calibration+-sexto0-calibration+-sex,sex-calibration+Diff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration+-sex-race,1-calibration+-sex-race,sex-race-calibration+,0-calibration+-sex-race_over_1-1-calibration+-sex-race,1-calibration+-sex-race_over_1-1-calibration+-sex-race,sex-race-calibration+Ratio,diff:1-1-calibration+-sex-raceto0-calibration+-sex-race,diff:1-1-calibration+-sex-raceto1-calibration+-sex-race,sex-race-calibration+Diff,0-calibration--sex,1-calibration--sex,sex-calibration-,0-calibration--sex_over_1-calibration--sex,sex-calibration-Ratio,diff:1-calibration--sexto0-calibration--sex,sex-calibration-Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff,0-calibration--sex-race,1-calibration--sex-race,sex-race-calibration-,0-calibration--sex-race_over_1-1-calibration--sex-race,1-calibration--sex-race_over_1-1-calibration--sex-race,sex-race-calibration-Ratio,diff:1-1-calibration--sex-raceto0-calibration--sex-race,diff:1-1-calibration--sex-raceto1-calibration--sex-race,sex-race-calibration-Diff
"FairGPopp, 0-TNR=0.1, 1-TNR=0.9, TPR=0.8","FairGPopp, 0-TNR=0.1","FairGPopp, 1-TNR=0.9","FairGPopp, TPR=0.8",0.1,0.9,s_as_input=False,1,0.659212445,0.545357524,0.754464286,0.649910905,0.307296759,0.780404782,0.780404782,0.912425691,0.642857143,0.663063063,0.652960103,0.969526398,0.969526398,0.97979408,0.97979408,0.654676259,0.668665667,0.661670963,0.979078621,0.979078621,0.986010592,0.986010592,0.656330749,0.667976424,0.662153587,None,None,1,None,None,1,0.434782609,0.564455569,0.499619089,0.770268968,0.770268968,0.870327039,0.870327039,0.599105812,0.409774436,0.504440124,1.462038037,1.462038037,1.189331376,1.189331376,0.58033241,0.427906977,0.504119693,None,None,1,None,None,1,0.755905512,0.75404157,0.754973541,1.002471934,1.002471934,1.001863941,1.001863941,0.706536857,0.840399002,0.77346793,0.840715963,0.840715963,0.866137854,0.866137854,0.722760291,0.843537415,0.783148853,None,None,1,None,None,1,0.244094488,0.24595843,0.245026459,0.992421722,0.992421722,0.998136059,0.998136059,0.293463143,0.159600998,0.22653207,1.838730007,1.838730007,1.133862146,1.133862146,0.277239709,0.156462585,0.216851147,None,None,1,None,None,1,0.565217391,0.435544431,0.500380911,1.297726137,1.297726137,1.129672961,1.129672961,0.400894188,0.590225564,0.495559876,0.679222,0.679222,0.810668624,0.810668624,0.41966759,0.572093023,0.495880307,None,None,1,None,None,1,0.31122449,0.398798799,0.355011644,0.780404782,0.780404782,0.912425691,0.912425691,0.441007194,0.259370315,0.350188755,1.700299414,1.700299414,1.181636879,1.181636879,0.418604651,0.271119843,0.344862247,None,None,1,None,None,1,0.491803279,0.679216867,0.585510073,0.724074007,0.724074007,0.812586411,0.812586411,0.655791191,0.630057803,0.642924497,1.040842899,1.040842899,1.025733387,1.025733387,0.646604938,0.666666667,0.656635802,None,None,1,None,None,1,0.288888889,0.347652348,0.318270618,0.830970626,0.830970626,0.941236541,0.941236541,0.346203346,0.317813765,0.332008556,1.089327726,1.089327726,1.028389581,1.028389581,0.336666667,0.331536388,0.334101527,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.1, 1-TNR=0.9, TPR=0.8","FairGPopp, 0-TNR=0.1","FairGPopp, 1-TNR=0.9","FairGPopp, TPR=0.8",0.1,0.9,s_as_input=False,2,0.666990763,0.535752401,0.776785714,0.656269058,0.323197223,0.766807901,0.766807901,0.910784764,0.650510204,0.670870871,0.660690537,0.969650394,0.969650394,0.979639333,0.979639333,0.657462687,0.684797768,0.671130228,0.960082986,0.960082986,0.972664918,0.972664918,0.663333333,0.676840215,0.670086774,None,None,1,None,None,1,0.420289855,0.555694618,0.487992237,0.756332419,0.756332419,0.864595237,0.864595237,0.591463415,0.40569395,0.498578682,1.457905434,1.457905434,1.185769464,1.185769464,0.572637518,0.421052632,0.496845075,None,None,1,None,None,1,0.775590551,0.777136259,0.776363405,0.998011021,0.998011021,0.998454293,0.998454293,0.720760234,0.864678899,0.792719567,0.833558255,0.833558255,0.856081335,0.856081335,0.744627054,0.854103343,0.799365199,None,None,1,None,None,1,0.224409449,0.222863741,0.223636595,1.006935662,1.006935662,1.001545707,1.001545707,0.279239766,0.135321101,0.207280433,2.063534543,2.063534543,1.143918665,1.143918665,0.255372946,0.145896657,0.200634801,None,None,1,None,None,1,0.579710145,0.444305382,0.512007763,1.304756073,1.304756073,1.135404763,1.135404763,0.408536585,0.59430605,0.501421318,0.687417847,0.687417847,0.814230536,0.814230536,0.427362482,0.578947368,0.503154925,None,None,1,None,None,1,0.293367347,0.382582583,0.337974965,0.766807901,0.766807901,0.910784764,0.910784764,0.432089552,0.241283124,0.336686338,1.790798896,1.790798896,1.190806428,1.190806428,0.405333333,0.258527828,0.33193058,None,None,1,None,None,1,0.504347826,0.697017268,0.600682547,0.723580102,0.723580102,0.807330558,0.807330558,0.670120898,0.658959538,0.664540218,1.016937854,1.016937854,1.011161361,1.011161361,0.667763158,0.666666667,0.667214912,None,None,1,None,None,1,0.288808664,0.345330739,0.317069702,0.836324808,0.836324808,0.943477925,0.943477925,0.3521682,0.306985294,0.329576747,1.147182639,1.147182639,1.045182906,1.045182906,0.339686099,0.319612591,0.329649345,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.1, 1-TNR=0.9, TPR=0.8","FairGPopp, 0-TNR=0.1","FairGPopp, 1-TNR=0.9","FairGPopp, TPR=0.8",0.1,0.9,s_as_input=False,3,0.667476908,0.545357524,0.769642857,0.657500191,0.324241638,0.679079324,0.679079324,0.872209965,0.693877551,0.661261261,0.677569406,1.049324362,1.049324362,1.03261629,1.03261629,0.678077203,0.64619883,0.662138017,1.049332143,1.049332143,1.031878373,1.031878373,0.678617992,0.634799235,0.656708614,None,None,1,None,None,1,0.449275362,0.561952441,0.505613901,0.79949001,0.79949001,0.887322922,0.887322922,0.616766467,0.36802974,0.492398103,1.6758604,1.6758604,1.248736727,1.248736727,0.596662031,0.376146789,0.48640441,None,None,1,None,None,1,0.826771654,0.752886836,0.789829245,1.098135356,1.098135356,1.073884818,1.073884818,0.736170213,0.826506024,0.781338118,0.890701569,0.890701569,0.909664189,0.909664189,0.750920245,0.819672131,0.785296188,None,None,1,None,None,1,0.173228346,0.247113164,0.210170755,0.701008168,0.701008168,0.926115182,0.926115182,0.263829787,0.173493976,0.218661882,1.520685579,1.520685579,1.090335811,1.090335811,0.249079755,0.180327869,0.214703812,None,None,1,None,None,1,0.550724638,0.438047559,0.494386099,1.257225673,1.257225673,1.112677078,1.112677078,0.383233533,0.63197026,0.507601897,0.606410708,0.606410708,0.751263273,0.751263273,0.403337969,0.623853211,0.51359559,None,None,1,None,None,1,0.270408163,0.398198198,0.334303181,0.679079324,0.679079324,0.872209965,0.872209965,0.435542607,0.25,0.342771304,1.74217043,1.74217043,1.185542607,1.185542607,0.411994785,0.261950287,0.336972536,None,None,1,None,None,1,0.58490566,0.677224736,0.631065198,0.863680296,0.863680296,0.907680924,0.907680924,0.688963211,0.578947368,0.63395529,1.190027364,1.190027364,1.110015842,1.110015842,0.678797468,0.598540146,0.638668807,None,None,1,None,None,1,0.265734266,0.349301397,0.307517831,0.760759241,0.760759241,0.916432869,0.916432869,0.330322581,0.331384016,0.330853298,0.996796964,0.996796964,0.998938565,0.998938565,0.321507761,0.352331606,0.336919683,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.1, 1-TNR=0.9, TPR=0.8","FairGPopp, 0-TNR=0.1","FairGPopp, 1-TNR=0.9","FairGPopp, TPR=0.8",0.1,0.9,s_as_input=False,4,0.65969859,0.570971185,0.733928571,0.652449878,0.309330451,0.653001159,0.653001159,0.849529632,0.665816327,0.658258258,0.662037292,1.011481919,1.011481919,1.007558068,1.007558068,0.671794872,0.63583815,0.653816511,1.056550117,1.056550117,1.035956722,1.035956722,0.669069463,0.632768362,0.650918912,None,None,1,None,None,1,0.427536232,0.595744681,0.511640456,0.717650104,0.717650104,0.831791551,0.831791551,0.642201835,0.406360424,0.524281129,1.58037495,1.58037495,1.235841411,1.235841411,0.618846695,0.420353982,0.519600339,None,None,1,None,None,1,0.795275591,0.715935335,0.755605463,1.110820422,1.110820422,1.079340256,1.079340256,0.699015471,0.794621027,0.746818249,0.879684085,0.879684085,0.904394444,0.904394444,0.712883436,0.790163934,0.751523685,None,None,1,None,None,1,0.204724409,0.284064665,0.244394537,0.720696498,0.720696498,0.920659744,0.920659744,0.300984529,0.205378973,0.253181751,1.465508003,1.465508003,1.095605556,1.095605556,0.287116564,0.209836066,0.248476315,None,None,1,None,None,1,0.572463768,0.404255319,0.488359544,1.416094584,1.416094584,1.168208449,1.168208449,0.357798165,0.593639576,0.475718871,0.602719528,0.602719528,0.764158589,0.764158589,0.381153305,0.579646018,0.480399661,None,None,1,None,None,1,0.283163265,0.433633634,0.358398449,0.653001159,0.653001159,0.849529632,0.849529632,0.464468864,0.287572254,0.376020559,1.615137961,1.615137961,1.17689661,1.17689661,0.441677588,0.299435028,0.370556308,None,None,1,None,None,1,0.531531532,0.659279778,0.595405655,0.8062306,0.8062306,0.872251753,0.872251753,0.662460568,0.577889447,0.620175008,1.146344809,1.146344809,1.084571121,1.084571121,0.652818991,0.597484277,0.625151634,None,None,1,None,None,1,0.28113879,0.34252386,0.311831325,0.820786003,0.820786003,0.93861493,0.93861493,0.320109439,0.340770791,0.330440115,0.939368771,0.939368771,0.979338648,0.979338648,0.318075117,0.352150538,0.335112828,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.1, 1-TNR=0.9, TPR=0.9","FairGPopp*, 0-TNR=0.1","FairGPopp*, 1-TNR=0.9","FairGPopp*, TPR=0.9",0.1,0.9,s_as_input=True,0,0.660184735,0.643543223,0.674107143,0.658825183,0.316939631,0.853705626,0.853705626,0.929181222,0.663265306,0.659459459,0.661362383,1.005771161,1.005771161,1.003805847,1.003805847,0.658031088,0.664305949,0.661168519,0.990554261,0.990554261,0.993725139,0.993725139,0.662898936,0.652802893,0.657850915,None,None,1,None,None,1,0.608695652,0.649561952,0.629128802,0.93708637,0.93708637,0.9591337,0.9591337,0.695121951,0.523131673,0.609126812,1.328770533,1.328770533,1.171990279,1.171990279,0.683098592,0.519823789,0.60146119,None,None,1,None,None,1,0.692913386,0.668591224,0.680752305,1.036378225,1.036378225,1.024322162,1.024322162,0.623021583,0.757647059,0.690334321,0.822311095,0.822311095,0.865374524,0.865374524,0.644836272,0.745398773,0.695117523,None,None,1,None,None,1,0.307086614,0.331408776,0.319247695,0.926609784,0.926609784,0.975677838,0.975677838,0.376978417,0.242352941,0.309665679,1.555493469,1.555493469,1.134625476,1.134625476,0.355163728,0.254601227,0.304882477,None,None,1,None,None,1,0.391304348,0.350438048,0.370871198,1.116614907,1.116614907,1.0408663,1.0408663,0.304878049,0.476868327,0.390873188,0.639333819,0.639333819,0.828009721,0.828009721,0.316901408,0.480176211,0.39853881,None,None,1,None,None,1,0.413265306,0.484084084,0.448674695,0.853705626,0.853705626,0.929181222,0.929181222,0.531458179,0.354107649,0.442782914,1.500837898,1.500837898,1.17735053,1.17735053,0.509973404,0.363471971,0.436722688,None,None,1,None,None,1,0.518518519,0.643920596,0.581219557,0.805252266,0.805252266,0.874597923,0.874597923,0.635097493,0.588,0.611548747,1.080097777,1.080097777,1.047097493,1.047097493,0.632333768,0.587064677,0.609699222,None,None,1,None,None,1,0.234782609,0.325960419,0.280371514,0.720279503,0.720279503,0.90882219,0.90882219,0.315955766,0.293859649,0.304907708,1.075192757,1.075192757,1.022096117,1.022096117,0.305291723,0.309659091,0.307475407,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.1, 1-TNR=0.9, TPR=0.9","FairGPopp*, 0-TNR=0.1","FairGPopp*, 1-TNR=0.9","FairGPopp*, TPR=0.9",0.1,0.9,s_as_input=True,1,0.66067088,0.613660619,0.7,0.656830309,0.314475854,0.870839407,0.870839407,0.941354109,0.650510204,0.663063063,0.656786634,0.981068378,0.981068378,0.987447141,0.987447141,0.658273381,0.665667166,0.661970274,0.98889267,0.98889267,0.992606215,0.992606215,0.659560724,0.664047151,0.661803937,None,None,1,None,None,1,0.565217391,0.622027534,0.593622463,0.908669408,0.908669408,0.943189857,0.943189857,0.669150522,0.473684211,0.571417366,1.412651101,1.412651101,1.195466311,1.195466311,0.655124654,0.474418605,0.564771629,None,None,1,None,None,1,0.696850394,0.700923788,0.698887091,0.994188535,0.994188535,0.995926606,0.995926606,0.648122392,0.793017456,0.720569924,0.817286413,0.817286413,0.855104936,0.855104936,0.663438257,0.802721088,0.733079673,None,None,1,None,None,1,0.303149606,0.299076212,0.301112909,1.013619919,1.013619919,1.004073394,1.004073394,0.351877608,0.206982544,0.279430076,1.700035189,1.700035189,1.144895064,1.144895064,0.336561743,0.197278912,0.266920327,None,None,1,None,None,1,0.434782609,0.377972466,0.406377537,1.150302332,1.150302332,1.056810143,1.056810143,0.330849478,0.526315789,0.428582634,0.628614009,0.628614009,0.804533689,0.804533689,0.344875346,0.525581395,0.435228371,None,None,1,None,None,1,0.395408163,0.454054054,0.424731109,0.870839407,0.870839407,0.941354109,0.941354109,0.505035971,0.313343328,0.40918965,1.611765516,1.611765516,1.191692643,1.191692643,0.485142119,0.314341847,0.399741983,None,None,1,None,None,1,0.503225806,0.657407407,0.580316607,0.765470241,0.765470241,0.845818399,0.845818399,0.63960114,0.602870813,0.621235976,1.0609257,1.0609257,1.036730326,1.036730326,0.629826897,0.6375,0.633663449,None,None,1,None,None,1,0.253164557,0.332233223,0.29269889,0.762008551,0.762008551,0.920931334,0.920931334,0.322674419,0.305676856,0.314175637,1.055606312,1.055606312,1.016997563,1.016997563,0.312421581,0.323782235,0.318101908,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.1, 1-TNR=0.9, TPR=0.9","FairGPopp*, 0-TNR=0.1","FairGPopp*, 1-TNR=0.9","FairGPopp*, TPR=0.9",0.1,0.9,s_as_input=True,2,0.667476908,0.630736393,0.698214286,0.664475339,0.329190419,0.93767599,0.93767599,0.971514372,0.62755102,0.676876877,0.652213949,0.927127284,0.927127284,0.950674144,0.950674144,0.66119403,0.679218968,0.670206499,0.973462258,0.973462258,0.981975062,0.981975062,0.662,0.682226212,0.672113106,None,None,1,None,None,1,0.579710145,0.639549437,0.609629791,0.906435236,0.906435236,0.940160708,0.940160708,0.68597561,0.501779359,0.593877485,1.367086144,1.367086144,1.18419625,1.18419625,0.669957687,0.50877193,0.589364808,None,None,1,None,None,1,0.653543307,0.711316397,0.682429852,0.918780039,0.918780039,0.94222691,0.94222691,0.637426901,0.793577982,0.715502441,0.803231586,0.803231586,0.843848919,0.843848919,0.654867257,0.802431611,0.728649434,None,None,1,None,None,1,0.346456693,0.288683603,0.317570148,1.200125984,1.200125984,1.05777309,1.05777309,0.362573099,0.206422018,0.284497559,1.756465237,1.756465237,1.156151081,1.156151081,0.345132743,0.197568389,0.271350566,None,None,1,None,None,1,0.420289855,0.360450563,0.390370209,1.16601248,1.16601248,1.059839292,1.059839292,0.31402439,0.498220641,0.406122515,0.630291812,0.630291812,0.81580375,0.81580375,0.330042313,0.49122807,0.410635192,None,None,1,None,None,1,0.428571429,0.457057057,0.442814243,0.93767599,0.93767599,0.971514372,0.971514372,0.520895522,0.322175732,0.421535627,1.616805582,1.616805582,1.19871979,1.19871979,0.498666667,0.324955117,0.411810892,None,None,1,None,None,1,0.476190476,0.671484888,0.573837682,0.709160376,0.709160376,0.804705588,0.804705588,0.64469914,0.61038961,0.627544375,1.05620923,1.05620923,1.03430953,1.03430953,0.635026738,0.640883978,0.637955358,None,None,1,None,None,1,0.258928571,0.318584071,0.288756321,0.812748016,0.812748016,0.940344501,0.940344501,0.320872274,0.288065844,0.304469059,1.11388518,1.11388518,1.032806431,1.032806431,0.311170213,0.29787234,0.304521277,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.1, 1-TNR=0.9, TPR=0.9","FairGPopp*, 0-TNR=0.1","FairGPopp*, 1-TNR=0.9","FairGPopp*, TPR=0.9",0.1,0.9,s_as_input=True,3,0.663101604,0.616862327,0.701785714,0.65932402,0.319440441,0.84279211,0.84279211,0.928147025,0.681122449,0.658858859,0.669990654,1.033791137,1.033791137,1.02226359,1.02226359,0.67006555,0.649122807,0.659594178,1.032263144,1.032263144,1.020942743,1.020942743,0.670143416,0.642447419,0.656295417,None,None,1,None,None,1,0.594202899,0.62077597,0.607489434,0.957193782,0.957193782,0.973426929,0.973426929,0.678143713,0.464684015,0.571413864,1.459365269,1.459365269,1.213459698,1.213459698,0.662030598,0.467889908,0.564960253,None,None,1,None,None,1,0.728346457,0.693995381,0.711170919,1.049497557,1.049497557,1.034351076,1.034351076,0.662411348,0.768674699,0.715543023,0.861757709,0.861757709,0.893736649,0.893736649,0.677300613,0.767213115,0.722256864,None,None,1,None,None,1,0.271653543,0.306004619,0.288829081,0.887743277,0.887743277,0.965648924,0.965648924,0.337588652,0.231325301,0.284456977,1.459367612,1.459367612,1.106263351,1.106263351,0.322699387,0.232786885,0.277743136,None,None,1,None,None,1,0.405797101,0.37922403,0.392510566,1.070072225,1.070072225,1.026573071,1.026573071,0.321856287,0.535315985,0.428586136,0.601245426,0.601245426,0.786540302,0.786540302,0.337969402,0.532110092,0.435039747,None,None,1,None,None,1,0.385204082,0.457057057,0.421130569,0.84279211,0.84279211,0.928147025,0.928147025,0.503277495,0.323099415,0.413188455,1.557655232,1.557655232,1.180178079,1.180178079,0.481747066,0.330783939,0.406265503,None,None,1,None,None,1,0.543046358,0.651773982,0.59741017,0.833182012,0.833182012,0.891272376,0.891272376,0.655571635,0.56561086,0.610591248,1.159050651,1.159050651,1.089960776,1.089960776,0.644113667,0.589595376,0.616854521,None,None,1,None,None,1,0.232365145,0.335176991,0.283771068,0.693261027,0.693261027,0.897188154,0.897188154,0.315249267,0.311015119,0.313132193,1.013613962,1.013613962,1.004234148,1.004234148,0.305660377,0.331428571,0.318544474,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.1, 1-TNR=0.9, TPR=0.9","FairGPopp*, 0-TNR=0.1","FairGPopp*, 1-TNR=0.9","FairGPopp*, TPR=0.9",0.1,0.9,s_as_input=True,4,0.657267866,0.6339381,0.676785714,0.655361907,0.310263538,0.747091272,0.747091272,0.87650763,0.665816327,0.655255255,0.660535791,1.016117492,1.016117492,1.010561071,1.010561071,0.667399267,0.637283237,0.652341252,1.0472569,1.0472569,1.03011603,1.03011603,0.665792923,0.632768362,0.649280642,None,None,1,None,None,1,0.543478261,0.649561952,0.596520107,0.836684259,0.836684259,0.893916308,0.893916308,0.701834862,0.477031802,0.589433332,1.471253823,1.471253823,1.22480306,1.22480306,0.682137834,0.482300885,0.582219359,None,None,1,None,None,1,0.732283465,0.660508083,0.696395774,1.108666924,1.108666924,1.071775381,1.071775381,0.635724332,0.748166259,0.691945296,0.849709973,0.849709973,0.887558073,0.887558073,0.651533742,0.744262295,0.697898019,None,None,1,None,None,1,0.267716535,0.339491917,0.303604226,0.788579999,0.788579999,0.928224619,0.928224619,0.364275668,0.251833741,0.308054704,1.446492701,1.446492701,1.112441927,1.112441927,0.348466258,0.255737705,0.302101981,None,None,1,None,None,1,0.456521739,0.350438048,0.403479893,1.302717391,1.302717391,1.106083692,1.106083692,0.298165138,0.522968198,0.410566668,0.570140094,0.570140094,0.77519694,0.77519694,0.317862166,0.517699115,0.417780641,None,None,1,None,None,1,0.364795918,0.488288288,0.426542103,0.747091272,0.747091272,0.87650763,0.87650763,0.526007326,0.343930636,0.434968981,1.529399452,1.529399452,1.18207669,1.18207669,0.503931848,0.352165725,0.428048787,None,None,1,None,None,1,0.524475524,0.638376384,0.581425954,0.821577267,0.821577267,0.886099141,0.886099141,0.639275766,0.567226891,0.603251328,1.127019499,1.127019499,1.072048875,1.072048875,0.630689207,0.582887701,0.606788454,None,None,1,None,None,1,0.253012048,0.328638498,0.290825273,0.769879518,0.769879518,0.924373551,0.924373551,0.301391036,0.325991189,0.313691112,0.924537366,0.924537366,0.975399846,0.975399846,0.298546896,0.340116279,0.319331587,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.1, 1-TNR=0.9, TPR=0.9","FairGPopp, 0-TNR=0.1","FairGPopp, 1-TNR=0.9","FairGPopp, TPR=0.9",0.1,0.9,s_as_input=False,0,0.660184735,0.635005336,0.68125,0.658127668,0.31587631,0.807015306,0.807015306,0.907274622,0.663265306,0.659459459,0.661362383,1.005771161,1.005771161,1.003805847,1.003805847,0.66173205,0.657223796,0.659477923,1.006859542,1.006859542,1.004508254,1.004508254,0.664893617,0.647377939,0.656135778,None,None,1,None,None,1,0.572463768,0.645807259,0.609135514,0.8864313,0.8864313,0.926656509,0.926656509,0.69054878,0.505338078,0.597943429,1.366508502,1.366508502,1.185210702,1.185210702,0.676056338,0.50660793,0.591332134,None,None,1,None,None,1,0.712598425,0.672055427,0.692326926,1.060326866,1.060326866,1.040542998,1.040542998,0.634532374,0.757647059,0.696089716,0.83750391,0.83750391,0.876885315,0.876885315,0.654911839,0.745398773,0.700155306,None,None,1,None,None,1,0.287401575,0.327944573,0.307673074,0.876372408,0.876372408,0.959457002,0.959457002,0.365467626,0.242352941,0.303910284,1.507997486,1.507997486,1.123114685,1.123114685,0.345088161,0.254601227,0.299844694,None,None,1,None,None,1,0.427536232,0.354192741,0.390864486,1.207072259,1.207072259,1.073343491,1.073343491,0.30945122,0.494661922,0.402056571,0.625581242,0.625581242,0.814789298,0.814789298,0.323943662,0.49339207,0.408667866,None,None,1,None,None,1,0.387755102,0.48048048,0.434117791,0.807015306,0.807015306,0.907274622,0.907274622,0.523316062,0.347025496,0.435170779,1.508004653,1.508004653,1.176290566,1.176290566,0.501329787,0.358047016,0.429688402,None,None,1,None,None,1,0.519736842,0.645,0.582368421,0.805793554,0.805793554,0.874736842,0.874736842,0.640735502,0.579591837,0.610163669,1.105494352,1.105494352,1.061143665,1.061143665,0.636604775,0.580808081,0.608706428,None,None,1,None,None,1,0.245833333,0.32716763,0.286500482,0.751398704,0.751398704,0.918665703,0.918665703,0.315217391,0.301518438,0.308367915,1.045433219,1.045433219,1.013698953,1.013698953,0.306666667,0.315492958,0.311079812,None,None,1,None,None,1
