algorithm,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,0,0.6689353427321342,0.5741728922091782,0.7482142857142857,0.661193588961732,0.3279176487810539,1.943411423968741,1.943411423968741,1.2318096641751763,0.664701547531319,0.6771428571428572,0.6709222023370881,0.9816267579576441,0.9816267579576441,0.9875586903884619,0.9875586903884619,0.6455505279034691,0.40145985401459855,0.5235051909590338,1.6080076785959139,1.6080076785959139,1.2440906738888706,1.2440906738888706,0.6829971181556196,0.8544600938967136,0.7687286060261667,0.7993317921271812,0.7993317921271812,0.828537024258906,0.828537024258906,0.3170028818443804,0.14553990610328638,0.2312713939738334,2.178116575253324,2.178116575253324,1.1714629757410941,1.1714629757410941,0.3544494720965309,0.5985401459854014,0.47649480904096614,0.5921899716734724,0.5921899716734724,0.7559093261111295,0.7559093261111295,0.47752394988946206,0.24571428571428572,0.3616191178018739,1.943411423968741,1.943411423968741,1.2318096641751763,1.2318096641751763,0.6604938271604939,0.6395348837209303,0.6500143554407121,1.0327721661054994,1.0327721661054994,1.0209589434395636,1.0209589434395636,0.3314527503526093,0.3106060606060606,0.32102940547933495,1.0671161718669373,1.0671161718669373,1.0208466897465487,1.0208466897465487
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,1,0.6621293145357317,0.5293489861259338,0.7732142857142857,0.6512816359201098,0.3130592851076199,2.0633750921149594,2.0633750921149594,1.2278660911674912,0.660280029476787,0.6657142857142857,0.6629971575955363,0.9918369541496801,0.9918369541496801,0.9945657437625013,0.9945657437625013,0.6048265460030166,0.3467153284671533,0.4757709372350849,1.7444470905771212,1.7444470905771212,1.2581112175358633,1.2581112175358633,0.7132564841498559,0.8708920187793427,0.7920742514645993,0.81899531603191,0.81899531603191,0.8423644653705131,0.8423644653705131,0.2867435158501441,0.12910798122065725,0.2079257485354007,2.2209588682211168,2.2209588682211168,1.1576355346294869,1.1576355346294869,0.39517345399698345,0.6532846715328466,0.5242290627649151,0.6049023820959412,0.6049023820959412,0.7418887824641368,0.7418887824641368,0.4421518054532056,0.21428571428571427,0.3282187598694599,2.0633750921149594,2.0633750921149594,1.2278660911674912,1.2278660911674912,0.6683333333333333,0.6333333333333333,0.6508333333333334,1.055263157894737,1.055263157894737,1.0350000000000001,1.0350000000000001,0.34610303830911493,0.32545454545454544,0.3357787918818302,1.0634450897766101,1.0634450897766101,1.0206484928545696,1.0206484928545696
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,2,0.6723383568303355,0.5645677694770544,0.7625,0.6635338847385273,0.3345055394828419,2.4344857201931895,2.4344857201931895,1.2848478787240762,0.6661753868828297,0.6842857142857143,0.675230550584272,0.9735339683047616,0.9735339683047616,0.9818896725971155,0.9818896725971155,0.6530920060331825,0.35036496350364965,0.501728484768416,1.864033433886375,1.864033433886375,1.3027270425295328,1.3027270425295328,0.6786743515850144,0.8990610328638498,0.7888676922244321,0.7548701665149247,0.7548701665149247,0.7796133187211647,0.7796133187211647,0.32132564841498557,0.10093896713615025,0.2111323077755679,3.1833657261577635,3.1833657261577635,1.2203866812788353,1.2203866812788353,0.3469079939668175,0.6496350364963503,0.4982715152315839,0.5340044401511685,0.5340044401511685,0.6972729574704671,0.6972729574704671,0.4834193072955048,0.19857142857142857,0.3409953679334667,2.4344857201931895,2.4344857201931895,1.2848478787240762,1.2848478787240762,0.6600609756097561,0.6906474820143885,0.6753542288120723,0.9557132876016259,0.9557132876016259,0.9694134935953675,0.9694134935953675,0.3281027104136947,0.3172905525846702,0.3226966314991825,1.0340765198993414,1.0340765198993414,1.0108121578290246,1.0108121578290246
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,3,0.6601847350510452,0.5528281750266809,0.75,0.6514140875133405,0.30950008694827424,1.9490863519828434,1.9490863519828434,1.2264248868301926,0.6595431098010317,0.6614285714285715,0.6604858406148015,0.9971494100663546,0.9971494100663546,0.9981145383724602,0.9981145383724602,0.6274509803921569,0.3722627737226277,0.4998568770573923,1.6855055747789311,1.6855055747789311,1.255188206669529,1.255188206669529,0.6902017291066282,0.8474178403755869,0.7688097847411075,0.8144762786687635,0.8144762786687635,0.8427838887310414,0.8427838887310414,0.30979827089337175,0.15258215962441313,0.23119021525889244,2.0303702061627136,2.0303702061627136,1.1572161112689585,1.1572161112689585,0.37254901960784315,0.6277372262773723,0.5001431229426077,0.5934792521659826,0.5934792521659826,0.7448117933304709,0.7448117933304709,0.46499631540162123,0.23857142857142857,0.3517838719865249,1.9490863519828434,1.9490863519828434,1.2264248868301926,1.2264248868301926,0.659270998415214,0.6107784431137725,0.6350247207644932,1.0793946738758895,1.0793946738758895,1.0484925553014415,1.0484925553014415,0.3402203856749311,0.3227016885553471,0.3314610371151391,1.0542875904926645,1.0542875904926645,1.017518697119584,1.017518697119584
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,4,0.659212445308702,0.5432230522945571,0.75625,0.6497365261472785,0.3072402337874901,2.407270940800786,2.407270940800786,1.2774334140435837,0.6588061901252763,0.66,0.6594030950626382,0.9981911971595095,0.9981911971595095,0.9988061901252763,0.9988061901252763,0.6365007541478129,0.3175182481751825,0.4770095011614977,2.0046115705344913,2.0046115705344913,1.3189825059726306,1.3189825059726306,0.6801152737752162,0.8802816901408451,0.7801984819580307,0.7726109510086455,0.7726109510086455,0.7998335836343711,0.7998335836343711,0.3198847262247838,0.11971830985915488,0.21980151804196935,2.6719783014070186,2.6719783014070186,1.200166416365629,1.200166416365629,0.36349924585218707,0.6824817518248175,0.5229904988385023,0.5326138682540067,0.5326138682540067,0.6810174940273696,0.6810174940273696,0.4745762711864407,0.19714285714285715,0.3358595641646489,2.407270940800786,2.407270940800786,1.2774334140435837,1.2774334140435837,0.65527950310559,0.6304347826086957,0.6428571428571428,1.0394088669950738,1.0394088669950738,1.0248447204968945,1.0248447204968945,0.3380084151472651,0.33274021352313166,0.3353743143351984,1.0158327770735989,1.0158327770735989,1.0052682016241334,1.0052682016241334
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,5,0.6456003889158969,0.5133404482390609,0.75625,0.6347952241195305,0.27862842934360194,2.166543846720707,2.166543846720707,1.2416412253921465,0.6418570375829035,0.6528571428571428,0.6473570902200232,0.9831508234311432,0.9831508234311432,0.9889998947257607,0.9889998947257607,0.5927601809954751,0.32116788321167883,0.45696403210357694,1.845639654463184,1.845639654463184,1.2715922977837963,1.2715922977837963,0.6887608069164265,0.8661971830985915,0.7774789950075089,0.7951547527002648,0.7951547527002648,0.822563623817835,0.822563623817835,0.3112391930835735,0.1338028169014085,0.222521004992491,2.3261034430456538,2.3261034430456538,1.1774363761821651,1.1774363761821651,0.4072398190045249,0.6788321167883211,0.5430359678964229,0.5999124215443001,0.5999124215443001,0.7284077022162038,0.7284077022162038,0.4487840825350037,0.20714285714285716,0.32796346983893043,2.166543846720707,2.166543846720707,1.2416412253921465,1.2416412253921465,0.645320197044335,0.6068965517241379,0.6261083743842364,1.0633116883116882,1.0633116883116882,1.0384236453201972,1.0384236453201972,0.3609625668449198,0.33513513513513515,0.34804885099002747,1.0770657236501637,1.0770657236501637,1.0258274317097846,1.0258274317097846
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,6,0.659212445308702,0.5741728922091782,0.7303571428571428,0.6522650175331606,0.3085489033219719,2.175515042773381,2.175515042773381,1.2703684598378777,0.6595431098010317,0.6585714285714286,0.6590572691862302,1.001475437875753,1.001475437875753,1.0009716812296032,1.0009716812296032,0.6636500754147813,0.35766423357664234,0.5106571544957118,1.855511435343368,1.855511435343368,1.305985841838139,1.305985841838139,0.6556195965417867,0.852112676056338,0.7538661362990624,0.7694048157763117,0.7694048157763117,0.8035069204854487,0.8035069204854487,0.3443804034582133,0.147887323943662,0.24613386370093765,2.3286674900507753,2.3286674900507753,1.1964930795145512,1.1964930795145512,0.33634992458521873,0.6423357664233577,0.4893428455042882,0.5236356780474428,0.5236356780474428,0.6940141581618611,0.6940141581618611,0.5003684598378777,0.23,0.36518422991893884,2.175515042773381,2.175515042773381,1.2703684598378777,1.2703684598378777,0.6480117820324006,0.6086956521739131,0.6283537171031568,1.0645907847675153,1.0645907847675153,1.0393161298584874,1.0393161298584874,0.32890855457227136,0.32653061224489793,0.32771958340858465,1.007282448377581,1.007282448377581,1.0023779423273735,1.0023779423273735
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,7,0.6441419543023821,0.5176093916755603,0.75,0.6338046958377801,0.27575169025103546,1.9051408059098247,1.9051408059098247,1.2107685019475734,0.6470154753131908,0.6385714285714286,0.6427934519423097,1.01322333941663,1.01322333941663,1.0084440467417624,1.0084440467417624,0.5927601809954751,0.3357664233576642,0.46426330217656964,1.7653944520952194,1.7653944520952194,1.256993757637811,1.256993757637811,0.6988472622478387,0.8333333333333334,0.766090297790586,0.8386167146974064,0.8386167146974064,0.8655139289145053,0.8655139289145053,0.30115273775216134,0.16666666666666663,0.23390970220941398,1.8069164265129685,1.8069164265129685,1.1344860710854947,1.1344860710854947,0.4072398190045249,0.6642335766423357,0.5357366978234304,0.6130973099298891,0.6130973099298891,0.7430062423621892,0.7430062423621892,0.4436256448047163,0.23285714285714285,0.33824139383092955,1.9051408059098247,1.9051408059098247,1.2107685019475734,1.2107685019475734,0.6528239202657807,0.5644171779141104,0.6086205490899456,1.1566336848187202,1.1566336848187202,1.0884067423516703,1.0884067423516703,0.3576158940397351,0.33891992551210426,0.3482679097759197,1.055163379666691,1.055163379666691,1.018695968527631,1.018695968527631
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,8,0.6524064171122995,0.5474919957310566,0.7401785714285715,0.643835283579814,0.29360988740514604,1.8954259567102534,1.8954259567102534,1.2200189493630909,0.6573323507737656,0.6428571428571429,0.6500947468154543,1.0225169900925242,1.0225169900925242,1.0144752079166226,1.0144752079166226,0.6259426847662142,0.35766423357664234,0.49180345917142826,1.7500846492443132,1.7500846492443132,1.268278451189572,1.268278451189572,0.6873198847262247,0.8262910798122066,0.7568054822692156,0.8318132695834424,0.8318132695834424,0.8610288049140181,0.8610288049140181,0.31268011527377526,0.17370892018779338,0.24319451773078432,1.8000233663057879,1.8000233663057879,1.1389711950859818,1.1389711950859818,0.3740573152337858,0.6423357664233577,0.5081965408285718,0.5823392293980529,0.5823392293980529,0.7317215488104282,0.7317215488104282,0.4657332350773766,0.24571428571428572,0.35572376039583115,1.8954259567102534,1.8954259567102534,1.2200189493630909,1.2200189493630909,0.6566455696202531,0.5697674418604651,0.6132065057403591,1.1524799793335054,1.1524799793335054,1.086878127759788,1.086878127759788,0.34206896551724136,0.3333333333333333,0.33770114942528734,1.0262068965517241,1.0262068965517241,1.008735632183908,1.008735632183908
UGP_eq_opp_in_True_0tnr_1.0_1tnr_1.0_0tpr_1.0_1tpr_1.0,s_as_input=True,9,0.6587263004375303,0.535752401280683,0.7616071428571428,0.6486797720689129,0.3060832666389175,2.2011689766911298,2.2011689766911298,1.2505295294241499,0.6624907885040531,0.6514285714285715,0.6569596799663122,1.0169814735807832,1.0169814735807832,1.0110622170754815,1.0110622170754815,0.6244343891402715,0.32116788321167883,0.4728011361759752,1.944261620732209,1.944261620732209,1.3032665059285926,1.3032665059285926,0.6988472622478387,0.863849765258216,0.7813485137530274,0.8089916677108132,0.8089916677108132,0.8349974969896227,0.8349974969896227,0.30115273775216134,0.136150234741784,0.21865148624697267,2.211914935903806,2.211914935903806,1.1650025030103772,1.1650025030103772,0.3755656108597285,0.6788321167883211,0.5271988638240248,0.553252566535299,0.553252566535299,0.6967334940714074,0.6967334940714074,0.4591009579955785,0.20857142857142857,0.33383619328350356,2.2011689766911298,2.2011689766911298,1.2505295294241499,1.2505295294241499,0.6645264847512039,0.6027397260273972,0.6336331053893005,1.1025098497008612,1.1025098497008612,1.0617867587238066,1.0617867587238066,0.33923705722070846,0.33574007220216606,0.3374885647114373,1.0104157510767338,1.0104157510767338,1.0034969850185425,1.0034969850185425
