algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-sex,1-accuracy-sex,sex-accuracy,0-accuracy-sex_over_1-accuracy-sex,sex-accuracyRatio,diff:1-accuracy-sexto0-accuracy-sex,sex-accuracyDiff,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-accuracy-sex-race,1-accuracy-sex-race,sex-race-accuracy,0-accuracy-sex-race_over_1-1-accuracy-sex-race,1-accuracy-sex-race_over_1-1-accuracy-sex-race,sex-race-accuracyRatio,diff:1-1-accuracy-sex-raceto0-accuracy-sex-race,diff:1-1-accuracy-sex-raceto1-accuracy-sex-race,sex-race-accuracyDiff,0-TPR-sex,1-TPR-sex,sex-TPR,0-TPR-sex_over_1-TPR-sex,sex-TPRRatio,diff:1-TPR-sexto0-TPR-sex,sex-TPRDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TPR-sex-race,1-TPR-sex-race,sex-race-TPR,0-TPR-sex-race_over_1-1-TPR-sex-race,1-TPR-sex-race_over_1-1-TPR-sex-race,sex-race-TPRRatio,diff:1-1-TPR-sex-raceto0-TPR-sex-race,diff:1-1-TPR-sex-raceto1-TPR-sex-race,sex-race-TPRDiff,0-TNR-sex,1-TNR-sex,sex-TNR,0-TNR-sex_over_1-TNR-sex,sex-TNRRatio,diff:1-TNR-sexto0-TNR-sex,sex-TNRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-TNR-sex-race,1-TNR-sex-race,sex-race-TNR,0-TNR-sex-race_over_1-1-TNR-sex-race,1-TNR-sex-race_over_1-1-TNR-sex-race,sex-race-TNRRatio,diff:1-1-TNR-sex-raceto0-TNR-sex-race,diff:1-1-TNR-sex-raceto1-TNR-sex-race,sex-race-TNRDiff,0-FPR-sex,1-FPR-sex,sex-FPR,0-FPR-sex_over_1-FPR-sex,sex-FPRRatio,diff:1-FPR-sexto0-FPR-sex,sex-FPRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FPR-sex-race,1-FPR-sex-race,sex-race-FPR,0-FPR-sex-race_over_1-1-FPR-sex-race,1-FPR-sex-race_over_1-1-FPR-sex-race,sex-race-FPRRatio,diff:1-1-FPR-sex-raceto0-FPR-sex-race,diff:1-1-FPR-sex-raceto1-FPR-sex-race,sex-race-FPRDiff,0-FNR-sex,1-FNR-sex,sex-FNR,0-FNR-sex_over_1-FNR-sex,sex-FNRRatio,diff:1-FNR-sexto0-FNR-sex,sex-FNRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-FNR-sex-race,1-FNR-sex-race,sex-race-FNR,0-FNR-sex-race_over_1-1-FNR-sex-race,1-FNR-sex-race_over_1-1-FNR-sex-race,sex-race-FNRRatio,diff:1-1-FNR-sex-raceto0-FNR-sex-race,diff:1-1-FNR-sex-raceto1-FNR-sex-race,sex-race-FNRDiff,0-PR-sex,1-PR-sex,sex-PR,0-PR-sex_over_1-PR-sex,sex-PRRatio,diff:1-PR-sexto0-PR-sex,sex-PRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-PR-sex-race,1-PR-sex-race,sex-race-PR,0-PR-sex-race_over_1-1-PR-sex-race,1-PR-sex-race_over_1-1-PR-sex-race,sex-race-PRRatio,diff:1-1-PR-sex-raceto0-PR-sex-race,diff:1-1-PR-sex-raceto1-PR-sex-race,sex-race-PRDiff,0-calibration+-sex,1-calibration+-sex,sex-calibration+,0-calibration+-sex_over_1-calibration+-sex,sex-calibration+Ratio,diff:1-calibration+-sexto0-calibration+-sex,sex-calibration+Diff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration+-sex-race,1-calibration+-sex-race,sex-race-calibration+,0-calibration+-sex-race_over_1-1-calibration+-sex-race,1-calibration+-sex-race_over_1-1-calibration+-sex-race,sex-race-calibration+Ratio,diff:1-1-calibration+-sex-raceto0-calibration+-sex-race,diff:1-1-calibration+-sex-raceto1-calibration+-sex-race,sex-race-calibration+Diff,0-calibration--sex,1-calibration--sex,sex-calibration-,0-calibration--sex_over_1-calibration--sex,sex-calibration-Ratio,diff:1-calibration--sexto0-calibration--sex,sex-calibration-Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff,0-calibration--sex-race,1-calibration--sex-race,sex-race-calibration-,0-calibration--sex-race_over_1-1-calibration--sex-race,1-calibration--sex-race_over_1-1-calibration--sex-race,sex-race-calibration-Ratio,diff:1-1-calibration--sex-raceto0-calibration--sex-race,diff:1-1-calibration--sex-raceto1-calibration--sex-race,sex-race-calibration-Diff
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.7,0.7,s_as_input=True,3,0.587263004,0.830309498,0.383928571,0.607119035,0.236023246,1.137559412,1.137559412,1.090003158,0.58490566,0.587781732,0.586343696,0.995106906,0.995106906,0.997123928,0.997123928,0.599852616,0.562857143,0.581354879,1.065727998,1.065727998,1.036995473,1.036995473,0.597731821,0.559139785,0.578435803,None,None,1,None,None,1,0.853846154,0.826517968,0.840182061,1.033064237,1.033064237,1.027328186,1.027328186,0.852187029,0.777372263,0.814779646,1.096240591,1.096240591,1.074814766,1.074814766,0.847338936,0.775784753,0.811561844,None,None,1,None,None,1,0.439834025,0.368600683,0.404217354,1.193253419,1.193253419,1.071233342,1.071233342,0.358789625,0.424882629,0.391836127,0.844444091,0.844444091,0.933906996,0.933906996,0.370700637,0.414925373,0.392813005,None,None,1,None,None,1,0.560165975,0.631399317,0.595782646,0.887181788,0.887181788,0.928766658,0.928766658,0.641210375,0.575117371,0.608163873,1.114920896,1.114920896,1.066093004,1.066093004,0.629299363,0.585074627,0.607186995,None,None,1,None,None,1,0.146153846,0.173482032,0.159817939,0.842472527,0.842472527,0.972671814,0.972671814,0.147812971,0.222627737,0.185220354,0.663946789,0.663946789,0.925185234,0.925185234,0.152661064,0.224215247,0.188438156,None,None,1,None,None,1,0.663072776,0.724792408,0.693932592,0.914845091,0.914845091,0.938280368,0.938280368,0.744288873,0.654285714,0.699287293,1.137559412,1.137559412,1.090003158,1.090003158,0.733155437,0.661290323,0.69722288,None,None,1,None,None,1,0.451219512,0.545826514,0.498523013,0.82667203,0.82667203,0.905392998,0.905392998,0.559405941,0.465065502,0.512235721,1.202854088,1.202854088,1.094340438,1.094340438,0.550500455,0.468834688,0.509667572,None,None,1,None,None,1,0.152,0.301724138,0.226862069,0.503771429,0.503771429,0.850275862,0.850275862,0.282420749,0.252066116,0.267243432,1.1204233,1.1204233,1.030354634,1.030354634,0.2725,0.264550265,0.268525132,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.7,0.7,s_as_input=True,4,0.581429266,0.806830309,0.392857143,0.599843726,0.216623996,1.194899086,1.194899086,1.120559006,0.566298343,0.584660767,0.575479555,0.968593028,0.968593028,0.981637576,0.981637576,0.594694178,0.555714286,0.575204232,1.070143766,1.070143766,1.038979893,1.038979893,0.592175066,0.551912568,0.572043817,None,None,1,None,None,1,0.7734375,0.812113721,0.79277561,0.952375856,0.952375856,0.961323779,0.961323779,0.841628959,0.722627737,0.782128348,1.164678459,1.164678459,1.119001222,1.119001222,0.830790569,0.726851852,0.77882121,None,None,1,None,None,1,0.452991453,0.376975169,0.414983311,1.201647986,1.201647986,1.076016284,1.076016284,0.358789625,0.448356808,0.403573216,0.800232358,0.800232358,0.910432818,0.910432818,0.373570521,0.438438438,0.40600448,None,None,1,None,None,1,0.547008547,0.623024831,0.585016689,0.877988356,0.877988356,0.923983716,0.923983716,0.641210375,0.551643192,0.596426784,1.162364339,1.162364339,1.089567182,1.089567182,0.626429479,0.561561562,0.59399552,None,None,1,None,None,1,0.2265625,0.187886279,0.20722439,1.205849095,1.205849095,1.038676221,1.038676221,0.158371041,0.277372263,0.217871652,0.570969278,0.570969278,0.880998778,0.880998778,0.169209431,0.273148148,0.22117879,None,None,1,None,None,1,0.627071823,0.713274336,0.67017308,0.87914536,0.87914536,0.913797487,0.913797487,0.739130435,0.618571429,0.678850932,1.194899086,1.194899086,1.120559006,1.120559006,0.724137931,0.626593807,0.675365869,None,None,1,None,None,1,0.436123348,0.543424318,0.489773833,0.802546618,0.802546618,0.89269903,0.89269903,0.556331007,0.457274827,0.506802917,1.216622859,1.216622859,1.09905618,1.09905618,0.548534799,0.456395349,0.502465074,None,None,1,None,None,1,0.214814815,0.312757202,0.263786008,0.686842105,0.686842105,0.902057613,0.902057613,0.296610169,0.284644195,0.290627182,1.042038359,1.042038359,1.011965975,1.011965975,0.293269231,0.287804878,0.290537054,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.7,0.7,s_as_input=False,0,0.592610598,0.8452508,0.38125,0.6132504,0.251760334,1.22909473,1.22909473,1.143675124,0.543010753,0.603560831,0.573285792,0.899678582,0.899678582,0.939449922,0.939449922,0.593957259,0.59,0.591978629,1.006707218,1.006707218,1.003957259,1.003957259,0.593544137,0.589981447,0.591762792,None,None,1,None,None,1,0.818181818,0.849689441,0.83393563,0.96291866,0.96291866,0.968492377,0.968492377,0.873303167,0.777372263,0.825337715,1.123404075,1.123404075,1.095930905,1.095930905,0.864265928,0.781395349,0.822830638,None,None,1,None,None,1,0.391666667,0.378409091,0.385037879,1.035035035,1.035035035,1.013257576,1.013257576,0.327089337,0.469483568,0.398286453,0.696700288,0.696700288,0.857605769,0.857605769,0.34798995,0.462962963,0.405476456,None,None,1,None,None,1,0.608333333,0.621590909,0.614962121,0.978671542,0.978671542,0.986742424,0.986742424,0.672910663,0.530516432,0.601713547,1.268406825,1.268406825,1.142394231,1.142394231,0.65201005,0.537037037,0.594523544,None,None,1,None,None,1,0.181818182,0.150310559,0.16606437,1.209616829,1.209616829,1.031507623,1.031507623,0.126696833,0.222627737,0.174662285,0.569097248,0.569097248,0.904069095,0.904069095,0.135734072,0.218604651,0.177169362,None,None,1,None,None,1,0.682795699,0.730563798,0.706679749,0.934614746,0.934614746,0.952231901,0.952231901,0.770817981,0.627142857,0.698980419,1.22909473,1.22909473,1.143675124,1.143675124,0.752964427,0.634508349,0.693736388,None,None,1,None,None,1,0.42519685,0.555645816,0.490421333,0.765230004,0.765230004,0.869551034,0.869551034,0.553537285,0.485193622,0.519365453,1.140858536,1.140858536,1.068343663,1.068343663,0.545931759,0.49122807,0.518579914,None,None,1,None,None,1,0.203389831,0.266519824,0.234954827,0.763132091,0.763132091,0.936870007,0.936870007,0.270096463,0.233716475,0.251906469,1.155658637,1.155658637,1.036379988,1.036379988,0.261333333,0.23857868,0.249956007,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.7,0.7,s_as_input=False,1,0.589693729,0.854855923,0.367857143,0.611356533,0.250893612,1.253265894,1.253265894,1.159195705,0.532994924,0.603126879,0.568060901,0.8837194,0.8837194,0.929868045,0.929868045,0.588798821,0.591428571,0.590113696,0.995553562,0.995553562,0.997370249,0.997370249,0.588896233,0.591911765,0.590403999,None,None,1,None,None,1,0.826086957,0.859824781,0.842955869,0.960761977,0.960761977,0.966262176,0.966262176,0.885369532,0.781021898,0.833195715,1.133603981,1.133603981,1.104347635,1.104347635,0.880222841,0.771689498,0.825956169,None,None,1,None,None,1,0.375,0.365740741,0.37037037,1.025316456,1.025316456,1.009259259,1.009259259,0.305475504,0.469483568,0.387479536,0.650662824,0.650662824,0.835991936,0.835991936,0.325786164,0.470769231,0.398277697,None,None,1,None,None,1,0.625,0.634259259,0.62962963,0.98540146,0.98540146,0.990740741,0.990740741,0.694524496,0.530516432,0.612520464,1.309147943,1.309147943,1.164008064,1.164008064,0.674213836,0.529230769,0.601722303,None,None,1,None,None,1,0.173913043,0.140175219,0.157044131,1.24068323,1.24068323,1.033737824,1.033737824,0.114630468,0.218978102,0.166804285,0.523479135,0.523479135,0.895652365,0.895652365,0.119777159,0.228310502,0.174043831,None,None,1,None,None,1,0.695431472,0.742633794,0.719032633,0.936439302,0.936439302,0.952797678,0.952797678,0.787767133,0.628571429,0.708169281,1.253265894,1.253265894,1.159195705,1.159195705,0.771976206,0.626838235,0.699407221,None,None,1,None,None,1,0.416058394,0.556275304,0.486166849,0.747936123,0.747936123,0.859783091,0.859783091,0.549111319,0.486363636,0.517737478,1.129013927,1.129013927,1.062747683,1.062747683,0.54109589,0.495601173,0.518348532,None,None,1,None,None,1,0.2,0.261682243,0.230841121,0.764285714,0.764285714,0.938317757,0.938317757,0.263888889,0.230769231,0.24732906,1.143518519,1.143518519,1.033119658,1.033119658,0.249275362,0.246305419,0.247790391,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.7,0.7,s_as_input=False,2,0.590666018,0.831376734,0.389285714,0.610331224,0.242488895,1.251555384,1.251555384,1.153448784,0.56,0.597502973,0.578751486,0.937233831,0.937233831,0.962497027,0.962497027,0.592483419,0.587142857,0.589813138,1.009095848,1.009095848,1.005340562,1.005340562,0.593377483,0.583180987,0.588279235,None,None,1,None,None,1,0.792857143,0.838143036,0.81550009,0.945968777,0.945968777,0.954714106,0.954714106,0.864253394,0.751824818,0.808039106,1.149540922,1.149540922,1.112428576,1.112428576,0.857541899,0.746606335,0.802074117,None,None,1,None,None,1,0.421276596,0.38079096,0.401033778,1.106319843,1.106319843,1.040485635,1.040485635,0.332853026,0.481220657,0.407036842,0.691684825,0.691684825,0.851632369,0.851632369,0.355163728,0.472392638,0.413778183,None,None,1,None,None,1,0.578723404,0.61920904,0.598966222,0.934617177,0.934617177,0.959514365,0.959514365,0.667146974,0.518779343,0.592963158,1.285993715,1.285993715,1.148367631,1.148367631,0.644836272,0.527607362,0.586221817,None,None,1,None,None,1,0.207142857,0.161856964,0.18449991,1.27978959,1.27978959,1.045285894,1.045285894,0.135746606,0.248175182,0.191960894,0.546978973,0.546978973,0.887571424,0.887571424,0.142458101,0.253393665,0.197925883,None,None,1,None,None,1,0.658666667,0.72294887,0.690807769,0.911083333,0.911083333,0.935717796,0.935717796,0.763448784,0.61,0.686724392,1.251555384,1.251555384,1.153448784,1.153448784,0.745695364,0.616087751,0.680891558,None,None,1,None,None,1,0.449392713,0.549342105,0.499367409,0.818056195,0.818056195,0.900050607,0.900050607,0.553088803,0.482435597,0.5177622,1.146451063,1.146451063,1.070653206,1.070653206,0.545293073,0.489614243,0.517453658,None,None,1,None,None,1,0.2265625,0.276824034,0.251693267,0.818435078,0.818435078,0.949738466,0.949738466,0.280373832,0.249084249,0.26472904,1.125618472,1.125618472,1.031289583,1.031289583,0.265625,0.266666667,0.266145833,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.7,0.7,s_as_input=False,3,0.590666018,0.835645678,0.385714286,0.610679982,0.244243344,1.189338677,1.189338677,1.120365302,0.574123989,0.59430605,0.58421502,0.966040964,0.966040964,0.979817939,0.979817939,0.592483419,0.587142857,0.589813138,1.009095848,1.009095848,1.005340562,1.005340562,0.595730487,0.577060932,0.586395709,None,None,1,None,None,1,0.869230769,0.83023544,0.849733105,1.046969001,1.046969001,1.038995329,1.038995329,0.856711916,0.784671533,0.820691724,1.091809604,1.091809604,1.072040383,1.072040383,0.855742297,0.771300448,0.813521373,None,None,1,None,None,1,0.414937759,0.377701934,0.396319847,1.098585212,1.098585212,1.037235825,1.037235825,0.340057637,0.460093897,0.400075767,0.739104864,0.739104864,0.87996374,0.87996374,0.359235669,0.447761194,0.403498431,None,None,1,None,None,1,0.585062241,0.622298066,0.603680153,0.940164003,0.940164003,0.962764175,0.962764175,0.659942363,0.539906103,0.599924233,1.222328029,1.222328029,1.12003626,1.12003626,0.640764331,0.552238806,0.596501569,None,None,1,None,None,1,0.130769231,0.16976456,0.150266895,0.770297586,0.770297586,0.961004671,0.961004671,0.143288084,0.215328467,0.179308276,0.665439579,0.665439579,0.927959617,0.927959617,0.144257703,0.228699552,0.186478627,None,None,1,None,None,1,0.684636119,0.721826809,0.703231464,0.948476989,0.948476989,0.96280931,0.96280931,0.756079587,0.635714286,0.695896937,1.189338677,1.189338677,1.120365302,1.120365302,0.743162108,0.639784946,0.691473527,None,None,1,None,None,1,0.44488189,0.5505341,0.497707995,0.808091433,0.808091433,0.89434779,0.89434779,0.553606238,0.483146067,0.518376153,1.145836167,1.145836167,1.07046017,1.07046017,0.548473968,0.481792717,0.515133342,None,None,1,None,None,1,0.145299145,0.292110874,0.21870501,0.497410943,0.497410943,0.853188271,0.853188271,0.287009063,0.231372549,0.259190806,1.240462901,1.240462901,1.055636514,1.055636514,0.267532468,0.253731343,0.260631905,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.7, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.7","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.7,0.7,s_as_input=False,4,0.594555177,0.826040555,0.400892857,0.613466706,0.2472109,1.250493317,1.250493317,1.151011685,0.55801105,0.602359882,0.580185466,0.926374857,0.926374857,0.955651168,0.955651168,0.594694178,0.594285714,0.594489946,1.000687319,1.000687319,1.000408464,1.000408464,0.596153846,0.590163934,0.59315889,None,None,1,None,None,1,0.7890625,0.831891224,0.810476862,0.948516438,0.948516438,0.957171276,0.957171276,0.856711916,0.751824818,0.804268367,1.139510024,1.139510024,1.104887098,1.104887098,0.852981969,0.736111111,0.79454654,None,None,1,None,None,1,0.431623932,0.392776524,0.412200228,1.098904608,1.098904608,1.038847408,1.038847408,0.344380403,0.492957746,0.418669075,0.698600247,0.698600247,0.851422657,0.851422657,0.360864041,0.495495495,0.428179768,None,None,1,None,None,1,0.568376068,0.607223476,0.587799772,0.936024529,0.936024529,0.961152592,0.961152592,0.655619597,0.507042254,0.581330925,1.293027538,1.293027538,1.148577343,1.148577343,0.639135959,0.504504505,0.571820232,None,None,1,None,None,1,0.2109375,0.168108776,0.189523138,1.254767923,1.254767923,1.042828724,1.042828724,0.143288084,0.248175182,0.195731633,0.577366693,0.577366693,0.895112902,0.895112902,0.147018031,0.263888889,0.20545346,None,None,1,None,None,1,0.64640884,0.714454277,0.680431559,0.904758863,0.904758863,0.931954562,0.931954562,0.753868828,0.602857143,0.678362986,1.250493317,1.250493317,1.151011685,1.151011685,0.74137931,0.595628415,0.668503863,None,None,1,None,None,1,0.431623932,0.555739059,0.493681495,0.77666654,0.77666654,0.875884873,0.875884873,0.555229717,0.488151659,0.521690688,1.137412332,1.137412332,1.067078058,1.067078058,0.550089445,0.486238532,0.518163989,None,None,1,None,None,1,0.2109375,0.280991736,0.245964618,0.750689338,0.750689338,0.929945764,0.929945764,0.284431138,0.244604317,0.264517727,1.162821416,1.162821416,1.039826821,1.039826821,0.271794872,0.256756757,0.264275814,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.8, TPR=0.6","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.6",0.7,0.8,s_as_input=True,0,0.589693729,0.499466382,0.665178571,0.582322477,0.166726295,1.251864766,1.251864766,1.088512475,0.634408602,0.579821958,0.60711528,1.094143802,1.094143802,1.054586644,1.054586644,0.588798821,0.591428571,0.590113696,0.995553562,0.995553562,0.997370249,0.997370249,0.598155468,0.565862709,0.582009088,None,None,1,None,None,1,0.446969697,0.508074534,0.477522116,0.879732533,0.879732533,0.938895163,0.938895163,0.529411765,0.427007299,0.478209532,1.239819005,1.239819005,1.102404465,1.102404465,0.526315789,0.409302326,0.467809058,None,None,1,None,None,1,0.7375,0.645454545,0.691477273,1.142605634,1.142605634,1.092045455,1.092045455,0.645533141,0.697183099,0.67135812,0.925916223,0.925916223,0.948350043,0.948350043,0.663316583,0.669753086,0.666534835,None,None,1,None,None,1,0.2625,0.354545455,0.308522727,0.740384615,0.740384615,0.907954545,0.907954545,0.354466859,0.302816901,0.32864188,1.170564976,1.170564976,1.051649957,1.051649957,0.336683417,0.330246914,0.333465165,None,None,1,None,None,1,0.553030303,0.491925466,0.522477884,1.124215641,1.124215641,1.061104837,1.061104837,0.470588235,0.572992701,0.521790468,0.821281379,0.821281379,0.897595535,0.897595535,0.473684211,0.590697674,0.532190942,None,None,1,None,None,1,0.327956989,0.427893175,0.377925082,0.766445946,0.766445946,0.900063814,0.900063814,0.439941046,0.351428571,0.395684809,1.251864766,1.251864766,1.088512475,1.088512475,0.42687747,0.361781076,0.394329273,None,None,1,None,None,1,0.483606557,0.567267684,0.525437121,0.852519139,0.852519139,0.916338874,0.916338874,0.587939698,0.475609756,0.531774727,1.236180905,1.236180905,1.112329942,1.112329942,0.586419753,0.451282051,0.518850902,None,None,1,None,None,1,0.292,0.410788382,0.351394191,0.710828283,0.710828283,0.881211618,0.881211618,0.410526316,0.345814978,0.378170647,1.187127053,1.187127053,1.064711338,1.064711338,0.393103448,0.369186047,0.381144747,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.8, TPR=0.6","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.6",0.7,0.8,s_as_input=True,1,0.606222654,0.522945571,0.675892857,0.599419214,0.20099783,1.294916467,1.294916467,1.102378145,0.64213198,0.597714973,0.619923476,1.07431135,1.07431135,1.044417007,1.044417007,0.599852616,0.618571429,0.609212022,0.96973864,0.96973864,0.981281187,0.981281187,0.605419696,0.608455882,0.606937789,None,None,1,None,None,1,0.463768116,0.533166458,0.498467287,0.869837382,0.869837382,0.930601658,0.930601658,0.550527903,0.45620438,0.503366142,1.206757164,1.206757164,1.094323524,1.094323524,0.543175487,0.456621005,0.499898246,None,None,1,None,None,1,0.73828125,0.657407407,0.697844329,1.123019366,1.123019366,1.080873843,1.080873843,0.646974063,0.723004695,0.684989379,0.89484075,0.89484075,0.923969369,0.923969369,0.66163522,0.710769231,0.686202225,None,None,1,None,None,1,0.26171875,0.342592593,0.302155671,0.763935811,0.763935811,0.919126157,0.919126157,0.353025937,0.276995305,0.315010621,1.274483466,1.274483466,1.076030631,1.076030631,0.33836478,0.289230769,0.313797775,None,None,1,None,None,1,0.536231884,0.466833542,0.501532713,1.148657575,1.148657575,1.069398342,1.069398342,0.449472097,0.54379562,0.496633858,0.826546003,0.826546003,0.905676476,0.905676476,0.456824513,0.543378995,0.500101754,None,None,1,None,None,1,0.33248731,0.434155141,0.383321225,0.765826033,0.765826033,0.898332168,0.898332168,0.449521002,0.347142857,0.39833193,1.294916467,1.294916467,1.102378145,1.102378145,0.435558493,0.356617647,0.39608807,None,None,1,None,None,1,0.488549618,0.590027701,0.53928866,0.828011325,0.828011325,0.898521917,0.898521917,0.598360656,0.514403292,0.556381974,1.163213115,1.163213115,1.083957364,1.083957364,0.591805766,0.515463918,0.553634842,None,None,1,None,None,1,0.281368821,0.396386823,0.338877822,0.709833943,0.709833943,0.884981999,0.884981999,0.39892905,0.326039387,0.362484218,1.22356091,1.22356091,1.072889662,1.072889662,0.384074941,0.34,0.362037471,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.7, 1-TNR=0.8, TPR=0.6","FairGPopp*, 0-TNR=0.7","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.6",0.7,0.8,s_as_input=True,2,0.604278075,0.514407684,0.679464286,0.596935985,0.196394375,1.42087325,1.42087325,1.13467944,0.664,0.590963139,0.62748157,1.123589537,1.123589537,1.073036861,1.073036861,0.605011054,0.602857143,0.603934098,1.003572838,1.003572838,1.002153911,1.002153911,0.611258278,0.585009141,0.598133709,None,None,1,None,None,1,0.564285714,0.505646173,0.534965944,1.115969514,1.115969514,1.058639541,1.058639541,0.561085973,0.401459854,0.481272913,1.397614151,1.397614151,1.159626119,1.159626119,0.55726257,0.375565611,0.46641409,None,None,1,None,None,1,0.723404255,0.66779661,0.695600433,1.083270332,1.083270332,1.055607645,1.055607645,0.646974063,0.732394366,0.689684215,0.883368433,0.883368433,0.914579697,0.914579697,0.659949622,0.726993865,0.693471744,None,None,1,None,None,1,0.276595745,0.33220339,0.304399567,0.83260964,0.83260964,0.944392355,0.944392355,0.353025937,0.267605634,0.310315785,1.319202184,1.319202184,1.085420303,1.085420303,0.340050378,0.273006135,0.306528256,None,None,1,None,None,1,0.435714286,0.494353827,0.465034056,0.881381436,0.881381436,0.941360459,0.941360459,0.438914027,0.598540146,0.518727087,0.733307582,0.733307582,0.840373881,0.840373881,0.44273743,0.624434389,0.53358591,None,None,1,None,None,1,0.384,0.414387634,0.399193817,0.92666858,0.92666858,0.969612366,0.969612366,0.45467944,0.32,0.38733972,1.42087325,1.42087325,1.13467944,1.13467944,0.443046358,0.314442413,0.378744385,None,None,1,None,None,1,0.548611111,0.578192253,0.563401682,0.948838572,0.948838572,0.970418859,0.970418859,0.602917342,0.491071429,0.546994385,1.227758951,1.227758951,1.111845913,1.111845913,0.596412556,0.48255814,0.539485348,None,None,1,None,None,1,0.264069264,0.4,0.332034632,0.66017316,0.66017316,0.864069264,0.864069264,0.393243243,0.344537815,0.368890529,1.141364535,1.141364535,1.048705428,1.048705428,0.376932224,0.368,0.372466112,None,None,1,None,None,1
