algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-sex,1-accuracy-sex,sex-accuracy,0-accuracy-sex_over_1-accuracy-sex,sex-accuracyRatio,diff:1-accuracy-sexto0-accuracy-sex,sex-accuracyDiff,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-accuracy-sex-race,1-accuracy-sex-race,sex-race-accuracy,0-accuracy-sex-race_over_1-1-accuracy-sex-race,1-accuracy-sex-race_over_1-1-accuracy-sex-race,sex-race-accuracyRatio,diff:1-1-accuracy-sex-raceto0-accuracy-sex-race,diff:1-1-accuracy-sex-raceto1-accuracy-sex-race,sex-race-accuracyDiff,0-TPR-sex,1-TPR-sex,sex-TPR,0-TPR-sex_over_1-TPR-sex,sex-TPRRatio,diff:1-TPR-sexto0-TPR-sex,sex-TPRDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TPR-sex-race,1-TPR-sex-race,sex-race-TPR,0-TPR-sex-race_over_1-1-TPR-sex-race,1-TPR-sex-race_over_1-1-TPR-sex-race,sex-race-TPRRatio,diff:1-1-TPR-sex-raceto0-TPR-sex-race,diff:1-1-TPR-sex-raceto1-TPR-sex-race,sex-race-TPRDiff,0-TNR-sex,1-TNR-sex,sex-TNR,0-TNR-sex_over_1-TNR-sex,sex-TNRRatio,diff:1-TNR-sexto0-TNR-sex,sex-TNRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-TNR-sex-race,1-TNR-sex-race,sex-race-TNR,0-TNR-sex-race_over_1-1-TNR-sex-race,1-TNR-sex-race_over_1-1-TNR-sex-race,sex-race-TNRRatio,diff:1-1-TNR-sex-raceto0-TNR-sex-race,diff:1-1-TNR-sex-raceto1-TNR-sex-race,sex-race-TNRDiff,0-FPR-sex,1-FPR-sex,sex-FPR,0-FPR-sex_over_1-FPR-sex,sex-FPRRatio,diff:1-FPR-sexto0-FPR-sex,sex-FPRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FPR-sex-race,1-FPR-sex-race,sex-race-FPR,0-FPR-sex-race_over_1-1-FPR-sex-race,1-FPR-sex-race_over_1-1-FPR-sex-race,sex-race-FPRRatio,diff:1-1-FPR-sex-raceto0-FPR-sex-race,diff:1-1-FPR-sex-raceto1-FPR-sex-race,sex-race-FPRDiff,0-FNR-sex,1-FNR-sex,sex-FNR,0-FNR-sex_over_1-FNR-sex,sex-FNRRatio,diff:1-FNR-sexto0-FNR-sex,sex-FNRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-FNR-sex-race,1-FNR-sex-race,sex-race-FNR,0-FNR-sex-race_over_1-1-FNR-sex-race,1-FNR-sex-race_over_1-1-FNR-sex-race,sex-race-FNRRatio,diff:1-1-FNR-sex-raceto0-FNR-sex-race,diff:1-1-FNR-sex-raceto1-FNR-sex-race,sex-race-FNRDiff,0-PR-sex,1-PR-sex,sex-PR,0-PR-sex_over_1-PR-sex,sex-PRRatio,diff:1-PR-sexto0-PR-sex,sex-PRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-PR-sex-race,1-PR-sex-race,sex-race-PR,0-PR-sex-race_over_1-1-PR-sex-race,1-PR-sex-race_over_1-1-PR-sex-race,sex-race-PRRatio,diff:1-1-PR-sex-raceto0-PR-sex-race,diff:1-1-PR-sex-raceto1-PR-sex-race,sex-race-PRDiff,0-calibration+-sex,1-calibration+-sex,sex-calibration+,0-calibration+-sex_over_1-calibration+-sex,sex-calibration+Ratio,diff:1-calibration+-sexto0-calibration+-sex,sex-calibration+Diff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration+-sex-race,1-calibration+-sex-race,sex-race-calibration+,0-calibration+-sex-race_over_1-1-calibration+-sex-race,1-calibration+-sex-race_over_1-1-calibration+-sex-race,sex-race-calibration+Ratio,diff:1-1-calibration+-sex-raceto0-calibration+-sex-race,diff:1-1-calibration+-sex-raceto1-calibration+-sex-race,sex-race-calibration+Diff,0-calibration--sex,1-calibration--sex,sex-calibration-,0-calibration--sex_over_1-calibration--sex,sex-calibration-Ratio,diff:1-calibration--sexto0-calibration--sex,sex-calibration-Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff,0-calibration--sex-race,1-calibration--sex-race,sex-race-calibration-,0-calibration--sex-race_over_1-1-calibration--sex-race,1-calibration--sex-race_over_1-1-calibration--sex-race,sex-race-calibration-Ratio,diff:1-1-calibration--sex-raceto0-calibration--sex-race,diff:1-1-calibration--sex-raceto1-calibration--sex-race,sex-race-calibration-Diff
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.8, TPR=0.7","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.7",0.6,0.8,s_as_input=True,3,0.600875061,0.543223052,0.649107143,0.596165098,0.193033204,1.036963406,1.036963406,1.016095177,0.573979592,0.607207207,0.5905934,0.945277963,0.945277963,0.966772385,0.966772385,0.607428988,0.587719298,0.597574143,1.033535889,1.033535889,1.019709689,1.019709689,0.603650587,0.592734226,0.598192406,None,None,1,None,None,1,0.536231884,0.544430538,0.540331211,0.984940863,0.984940863,0.991801346,0.991801346,0.582335329,0.446096654,0.514215992,1.305401697,1.305401697,1.136238675,1.136238675,0.575799722,0.435779817,0.505789769,None,None,1,None,None,1,0.594488189,0.665127021,0.629807605,0.893796479,0.893796479,0.929361168,0.929361168,0.631205674,0.679518072,0.655361873,0.928901967,0.928901967,0.951687601,0.951687601,0.628220859,0.704918033,0.666569446,None,None,1,None,None,1,0.405511811,0.334872979,0.370192395,1.210942167,1.210942167,1.070638832,1.070638832,0.368794326,0.320481928,0.344638127,1.150749213,1.150749213,1.048312399,1.048312399,0.371779141,0.295081967,0.333430554,None,None,1,None,None,1,0.463768116,0.455569462,0.459668789,1.017996496,1.017996496,1.008198654,1.008198654,0.417664671,0.553903346,0.485784008,0.754038902,0.754038902,0.863761325,0.863761325,0.424200278,0.564220183,0.494210231,None,None,1,None,None,1,0.451530612,0.435435435,0.443483024,1.036963406,1.036963406,1.016095177,1.016095177,0.472687546,0.369883041,0.421285293,1.27793787,1.27793787,1.102804505,1.102804505,0.467405476,0.353728489,0.410566983,None,None,1,None,None,1,0.418079096,0.6,0.509039548,0.696798493,0.696798493,0.818079096,0.818079096,0.599383667,0.4743083,0.536845984,1.263700565,1.263700565,1.125075367,1.125075367,0.577405858,0.513513514,0.545459686,None,None,1,None,None,1,0.297674419,0.387234043,0.342454231,0.768719652,0.768719652,0.910440376,0.910440376,0.385359116,0.345707657,0.365533386,1.114696503,1.114696503,1.039651459,1.039651459,0.373317013,0.363905325,0.368611169,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.8, TPR=0.7","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.7",0.6,0.8,s_as_input=True,4,0.608653379,0.542155816,0.664285714,0.603220765,0.2076829,0.896037182,0.896037182,0.954418704,0.581632653,0.615015015,0.598323834,0.945721062,0.945721062,0.966617638,0.966617638,0.610989011,0.604046243,0.607517627,1.011493769,1.011493769,1.006942768,1.006942768,0.611402359,0.600753296,0.606077827,None,None,1,None,None,1,0.463768116,0.555694618,0.509731367,0.834573704,0.834573704,0.908073498,0.908073498,0.596330275,0.416961131,0.506645703,1.430181931,1.430181931,1.179369144,1.179369144,0.583684951,0.411504425,0.497594688,None,None,1,None,None,1,0.645669291,0.669745958,0.657707625,0.964051045,0.964051045,0.975923333,0.975923333,0.624472574,0.733496333,0.678984453,0.851364276,0.851364276,0.890976241,0.890976241,0.635582822,0.740983607,0.688283214,None,None,1,None,None,1,0.354330709,0.330254042,0.342292375,1.072903474,1.072903474,1.024076667,1.024076667,0.375527426,0.266503667,0.321015547,1.40908915,1.40908915,1.109023759,1.109023759,0.364417178,0.259016393,0.311716786,None,None,1,None,None,1,0.536231884,0.444305382,0.490268633,1.206899367,1.206899367,1.091926502,1.091926502,0.403669725,0.583038869,0.493354297,0.69235474,0.69235474,0.820630856,0.820630856,0.416315049,0.588495575,0.502405312,None,None,1,None,None,1,0.392857143,0.438438438,0.415647791,0.896037182,0.896037182,0.954418704,0.954418704,0.481318681,0.328034682,0.404676682,1.467279857,1.467279857,1.153283999,1.153283999,0.466579292,0.323917137,0.395248215,None,None,1,None,None,1,0.415584416,0.608219178,0.511901797,0.683280683,0.683280683,0.807365238,0.807365238,0.593607306,0.519823789,0.556715547,1.141939478,1.141939478,1.073783517,1.073783517,0.582865169,0.540697674,0.561781421,None,None,1,None,None,1,0.31092437,0.379679144,0.345301757,0.818913481,0.818913481,0.931245225,0.931245225,0.372881356,0.35483871,0.363860033,1.050847458,1.050847458,1.018042646,1.018042646,0.363636364,0.370473538,0.367054951,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.7","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.7",0.6,0.8,s_as_input=False,0,0.609625668,0.550693703,0.658928571,0.604811137,0.210492366,0.824637701,0.824637701,0.920797328,0.62244898,0.606606607,0.614527793,1.026116387,1.026116387,1.015842373,1.015842373,0.606217617,0.616147309,0.611182463,0.983884224,0.983884224,0.990070308,0.990070308,0.614361702,0.596745027,0.605553365,None,None,1,None,None,1,0.492753623,0.560700876,0.52672725,0.878817288,0.878817288,0.932052747,0.932052747,0.597560976,0.441281139,0.519421057,1.354150275,1.354150275,1.156279837,1.156279837,0.588732394,0.431718062,0.510225228,None,None,1,None,None,1,0.692913386,0.648960739,0.670937062,1.067727744,1.067727744,1.043952647,1.043952647,0.614388489,0.731764706,0.673076598,0.839598418,0.839598418,0.882623783,0.882623783,0.637279597,0.711656442,0.674468019,None,None,1,None,None,1,0.307086614,0.351039261,0.329062938,0.874792789,0.874792789,0.956047353,0.956047353,0.385611511,0.268235294,0.326923402,1.437586773,1.437586773,1.117376217,1.117376217,0.362720403,0.288343558,0.325531981,None,None,1,None,None,1,0.507246377,0.439299124,0.47327275,1.154671952,1.154671952,1.067947253,1.067947253,0.402439024,0.558718861,0.480578943,0.720288954,0.720288954,0.843720163,0.843720163,0.411267606,0.568281938,0.489774772,None,None,1,None,None,1,0.37244898,0.451651652,0.412050316,0.824637701,0.824637701,0.920797328,0.920797328,0.488527017,0.337110482,0.412818749,1.449159975,1.449159975,1.151416535,1.151416535,0.469414894,0.347197107,0.408306,None,None,1,None,None,1,0.465753425,0.595744681,0.530749053,0.781800391,0.781800391,0.870008744,0.870008744,0.593939394,0.521008403,0.557473899,1.13998045,1.13998045,1.072930991,1.072930991,0.592067989,0.510416667,0.551242328,None,None,1,None,None,1,0.284552846,0.384446878,0.334499862,0.740161675,0.740161675,0.900105967,0.900105967,0.382054993,0.335470085,0.358762539,1.138864564,1.138864564,1.046584907,1.046584907,0.365914787,0.35734072,0.361627754,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.7","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.7",0.6,0.8,s_as_input=False,1,0.613028683,0.531483458,0.68125,0.606366729,0.214970722,0.81750064,0.81750064,0.921410186,0.62755102,0.60960961,0.618580315,1.029430984,1.029430984,1.017941411,1.017941411,0.604316547,0.631184408,0.617750477,0.957432629,0.957432629,0.973132139,0.973132139,0.610465116,0.620825147,0.615645132,None,None,1,None,None,1,0.471014493,0.541927409,0.506470951,0.869146835,0.869146835,0.929087083,0.929087083,0.569299553,0.436090226,0.502694889,1.305462768,1.305462768,1.133209327,1.133209327,0.555401662,0.451162791,0.503282226,None,None,1,None,None,1,0.712598425,0.672055427,0.692326926,1.060326866,1.060326866,1.040542998,1.040542998,0.636995828,0.760598504,0.698797166,0.837492875,0.837492875,0.876397324,0.876397324,0.658595642,0.744897959,0.7017468,None,None,1,None,None,1,0.287401575,0.327944573,0.307673074,0.876372408,0.876372408,0.959457002,0.959457002,0.363004172,0.239401496,0.301202834,1.516298679,1.516298679,1.123602676,1.123602676,0.341404358,0.255102041,0.2982532,None,None,1,None,None,1,0.528985507,0.458072591,0.493529049,1.154807159,1.154807159,1.070912917,1.070912917,0.430700447,0.563909774,0.497305111,0.76377546,0.76377546,0.866790673,0.866790673,0.444598338,0.548837209,0.496717774,None,None,1,None,None,1,0.352040816,0.430630631,0.391335723,0.81750064,0.81750064,0.921410186,0.921410186,0.462589928,0.317841079,0.390215504,1.455412651,1.455412651,1.144748849,1.144748849,0.44121447,0.337917485,0.389565978,None,None,1,None,None,1,0.471014493,0.60390516,0.537459827,0.779947786,0.779947786,0.867109332,0.867109332,0.594090202,0.547169811,0.570630007,1.085751059,1.085751059,1.046920391,1.046920391,0.587115666,0.563953488,0.575534577,None,None,1,None,None,1,0.287401575,0.386075949,0.336738762,0.744417194,0.744417194,0.901325625,0.901325625,0.386880857,0.32967033,0.358275593,1.173538599,1.173538599,1.057210527,1.057210527,0.371098266,0.350148368,0.360623317,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.7","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.7",0.6,0.8,s_as_input=False,2,0.62177929,0.526147279,0.701785714,0.613966496,0.231515829,0.799448012,0.799448012,0.916165655,0.625,0.621021021,0.623010511,1.006407157,1.006407157,1.003978979,1.003978979,0.609701493,0.644351464,0.627026478,0.946225044,0.946225044,0.965350028,0.965350028,0.618666667,0.63016158,0.624414123,None,None,1,None,None,1,0.442028986,0.540675845,0.491352415,0.81754898,0.81754898,0.901353141,0.901353141,0.567073171,0.430604982,0.498839076,1.316921992,1.316921992,1.136468189,1.136468189,0.558533145,0.425438596,0.491985871,None,None,1,None,None,1,0.724409449,0.695150115,0.709779782,1.042090669,1.042090669,1.029259333,1.029259333,0.650584795,0.782110092,0.716347444,0.831832759,0.831832759,0.868474704,0.868474704,0.672566372,0.772036474,0.722301423,None,None,1,None,None,1,0.275590551,0.304849885,0.290220218,0.90402052,0.90402052,0.970740667,0.970740667,0.349415205,0.217889908,0.283652556,1.603631887,1.603631887,1.131525296,1.131525296,0.327433628,0.227963526,0.277698577,None,None,1,None,None,1,0.557971014,0.459324155,0.508647585,1.214765233,1.214765233,1.098646859,1.098646859,0.432926829,0.569395018,0.501160924,0.760327744,0.760327744,0.863531811,0.863531811,0.441466855,0.574561404,0.508014129,None,None,1,None,None,1,0.334183673,0.418018018,0.376100846,0.799448012,0.799448012,0.916165655,0.916165655,0.455970149,0.30125523,0.37861269,1.513567579,1.513567579,1.154714919,1.154714919,0.436666667,0.308797127,0.372731897,None,None,1,None,None,1,0.465648855,0.620689655,0.543169255,0.750212044,0.750212044,0.8449592,0.8449592,0.608837971,0.560185185,0.584511578,1.086851253,1.086851253,1.048652785,1.048652785,0.604580153,0.563953488,0.584266821,None,None,1,None,None,1,0.295019157,0.37874097,0.336880064,0.778947039,0.778947039,0.916278187,0.916278187,0.38957476,0.319361277,0.354468019,1.219855967,1.219855967,1.070213483,1.070213483,0.370414201,0.34025974,0.355336971,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.7","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.7",0.6,0.8,s_as_input=False,3,0.620320856,0.535752401,0.691071429,0.613411915,0.229486113,0.769036723,0.769036723,0.900401422,0.632653061,0.617417417,0.625035239,1.024676408,1.024676408,1.015235644,1.015235644,0.616897305,0.627192982,0.622045144,0.983584515,0.983584515,0.989704323,0.989704323,0.623207301,0.611854685,0.617530993,None,None,1,None,None,1,0.449275362,0.55068836,0.499981861,0.815843215,0.815843215,0.898587002,0.898587002,0.577844311,0.431226766,0.504535539,1.340001032,1.340001032,1.146617546,1.146617546,0.563282337,0.444954128,0.504118233,None,None,1,None,None,1,0.732283465,0.678983834,0.705633649,1.078499116,1.078499116,1.053299631,1.053299631,0.653900709,0.754216867,0.704058788,0.866992953,0.866992953,0.899683842,0.899683842,0.67607362,0.731147541,0.70361058,None,None,1,None,None,1,0.267716535,0.321016166,0.294366351,0.833965898,0.833965898,0.946700369,0.946700369,0.346099291,0.245783133,0.295941212,1.408149075,1.408149075,1.100316158,1.100316158,0.32392638,0.268852459,0.29638942,None,None,1,None,None,1,0.550724638,0.44931164,0.500018139,1.225707481,1.225707481,1.101412998,1.101412998,0.422155689,0.568773234,0.495464461,0.742221439,0.742221439,0.853382454,0.853382454,0.436717663,0.555045872,0.495881767,None,None,1,None,None,1,0.331632653,0.431231231,0.381431942,0.769036723,0.769036723,0.900401422,0.900401422,0.458849235,0.31871345,0.388781343,1.439692096,1.439692096,1.140135785,1.140135785,0.436114733,0.342256214,0.389185473,None,None,1,None,None,1,0.476923077,0.61281337,0.544868224,0.778251748,0.778251748,0.864109706,0.864109706,0.612698413,0.532110092,0.572404252,1.151450465,1.151450465,1.080588321,1.080588321,0.605381166,0.541899441,0.573640304,None,None,1,None,None,1,0.290076336,0.379091869,0.334584102,0.765187438,0.765187438,0.910984467,0.910984467,0.379542396,0.32832618,0.353934288,1.155991872,1.155991872,1.051216215,1.051216215,0.36300578,0.351744186,0.357374983,None,None,1,None,None,1
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.7","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.7",0.6,0.8,s_as_input=False,4,0.62275158,0.537886873,0.69375,0.615818436,0.234397033,0.633947609,0.633947609,0.837969602,0.637755102,0.619219219,0.628487161,1.029934282,1.029934282,1.018535883,1.018535883,0.627106227,0.61416185,0.620634038,1.021076492,1.021076492,1.012944377,1.012944377,0.631061599,0.598870056,0.614965828,None,None,1,None,None,1,0.384057971,0.564455569,0.47425677,0.680404255,0.680404255,0.819602402,0.819602402,0.585626911,0.427561837,0.506594374,1.369689388,1.369689388,1.158065074,1.158065074,0.569620253,0.438053097,0.503836675,None,None,1,None,None,1,0.775590551,0.669745958,0.722668255,1.158036926,1.158036926,1.105844593,1.105844593,0.665260197,0.743276284,0.70426824,0.895037568,0.895037568,0.921983913,0.921983913,0.684662577,0.718032787,0.701347682,None,None,1,None,None,1,0.224409449,0.330254042,0.277331745,0.679505534,0.679505534,0.894155407,0.894155407,0.334739803,0.256723716,0.29573176,1.303891233,1.303891233,1.078016087,1.078016087,0.315337423,0.281967213,0.298652318,None,None,1,None,None,1,0.615942029,0.435544431,0.52574323,1.414188739,1.414188739,1.180397598,1.180397598,0.414373089,0.572438163,0.493405626,0.723873976,0.723873976,0.841934926,0.841934926,0.430379747,0.561946903,0.496163325,None,None,1,None,None,1,0.280612245,0.442642643,0.361627444,0.633947609,0.633947609,0.837969602,0.837969602,0.454945055,0.326589595,0.390767325,1.393017602,1.393017602,1.12835546,1.12835546,0.433813893,0.348399247,0.39110657,None,None,1,None,None,1,0.481818182,0.611940299,0.54687924,0.787361419,0.787361419,0.869877883,0.869877883,0.616747182,0.53539823,0.576072706,1.151941018,1.151941018,1.081348952,1.081348952,0.611782477,0.535135135,0.573458806,None,None,1,None,None,1,0.30141844,0.375,0.33820922,0.803782506,0.803782506,0.92641844,0.92641844,0.364247312,0.347639485,0.355943398,1.047773132,1.047773132,1.016607827,1.016607827,0.354166667,0.367052023,0.360609345,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.8, TPR=0.8","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.8",0.6,0.8,s_as_input=True,0,0.605736509,0.598719317,0.611607143,0.60516323,0.209597143,1.040625,1.040625,1.01951952,0.596938776,0.607807808,0.602373292,0.982117649,0.982117649,0.989130968,0.989130968,0.602516654,0.611898017,0.607207336,0.984668421,0.984668421,0.990618637,0.990618637,0.60837766,0.598553345,0.603465502,None,None,1,None,None,1,0.637681159,0.591989987,0.614835573,1.077182339,1.077182339,1.045691172,1.045691172,0.640243902,0.501779359,0.571011631,1.275947068,1.275947068,1.138464543,1.138464543,0.638028169,0.475770925,0.556899547,None,None,1,None,None,1,0.57480315,0.622401848,0.598602499,0.92352417,0.92352417,0.952401302,0.952401302,0.566906475,0.684705882,0.625806179,0.827956192,0.827956192,0.882200592,0.882200592,0.58186398,0.68404908,0.63295653,None,None,1,None,None,1,0.42519685,0.377598152,0.401397501,1.126056491,1.126056491,1.047598698,1.047598698,0.433093525,0.315294118,0.374193821,1.373617524,1.373617524,1.117799408,1.117799408,0.41813602,0.31595092,0.36704347,None,None,1,None,None,1,0.362318841,0.408010013,0.385164427,0.888014582,0.888014582,0.954308828,0.954308828,0.359756098,0.498220641,0.428988369,0.722081882,0.722081882,0.861535457,0.861535457,0.361971831,0.524229075,0.443100453,None,None,1,None,None,1,0.5,0.48048048,0.49024024,1.040625,1.040625,1.01951952,1.01951952,0.533678756,0.389518414,0.461598585,1.370098917,1.370098917,1.144160343,1.144160343,0.521941489,0.381555154,0.451748322,None,None,1,None,None,1,0.448979592,0.59125,0.520114796,0.759373517,0.759373517,0.857729592,0.857729592,0.582524272,0.512727273,0.547625772,1.136128899,1.136128899,1.069796999,1.069796999,0.577070064,0.511848341,0.544459202,None,None,1,None,None,1,0.255102041,0.376878613,0.315990327,0.676881182,0.676881182,0.878223428,0.878223428,0.374603175,0.324825986,0.34971458,1.15324263,1.15324263,1.049777189,1.049777189,0.35744089,0.347953216,0.352697053,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.8, TPR=0.8","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.8",0.6,0.8,s_as_input=True,1,0.62177929,0.59018143,0.648214286,0.619197858,0.238199461,0.909389717,0.909389717,0.95755194,0.589285714,0.629429429,0.609357572,0.936222056,0.936222056,0.959856285,0.959856285,0.625179856,0.614692654,0.619936255,1.017060888,1.017060888,1.010487202,1.010487202,0.619509044,0.628683694,0.624096369,None,None,1,None,None,1,0.52173913,0.602002503,0.561870817,0.866672693,0.866672693,0.919736627,0.919736627,0.636363636,0.473684211,0.555023923,1.343434343,1.343434343,1.162679426,1.162679426,0.620498615,0.488372093,0.554435354,None,None,1,None,None,1,0.625984252,0.654734411,0.640359332,0.956088822,0.956088822,0.971249841,0.971249841,0.614742698,0.708229426,0.661486062,0.867999373,0.867999373,0.906513272,0.906513272,0.618644068,0.731292517,0.674968292,None,None,1,None,None,1,0.374015748,0.345265589,0.359640668,1.083269692,1.083269692,1.028750159,1.028750159,0.385257302,0.291770574,0.338513938,1.320411778,1.320411778,1.093486728,1.093486728,0.381355932,0.268707483,0.325031708,None,None,1,None,None,1,0.47826087,0.397997497,0.438129183,1.201668034,1.201668034,1.080263373,1.080263373,0.363636364,0.526315789,0.444976077,0.690909091,0.690909091,0.837320574,0.837320574,0.379501385,0.511627907,0.445564646,None,None,1,None,None,1,0.426020408,0.468468468,0.447244438,0.909389717,0.909389717,0.95755194,0.95755194,0.50647482,0.364317841,0.435396331,1.390200432,1.390200432,1.142156979,1.142156979,0.492894057,0.361493124,0.42719359,None,None,1,None,None,1,0.431137725,0.616666667,0.523902196,0.699142256,0.699142256,0.814471058,0.814471058,0.606534091,0.518518519,0.562526305,1.169744318,1.169744318,1.088015572,1.088015572,0.587155963,0.570652174,0.578904069,None,None,1,None,None,1,0.293333333,0.359322034,0.326327684,0.816352201,0.816352201,0.934011299,0.934011299,0.355685131,0.330188679,0.342936905,1.077217826,1.077217826,1.025496452,1.025496452,0.349044586,0.338461538,0.343753062,None,None,1,None,None,1
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.8, TPR=0.8","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.8","FairGPopp*, TPR=0.8",0.6,0.8,s_as_input=True,2,0.616431697,0.604055496,0.626785714,0.615420605,0.230141394,0.996578368,0.996578368,0.998362138,0.604591837,0.619219219,0.611905528,0.976377699,0.976377699,0.985372618,0.985372618,0.608955224,0.630404463,0.619679843,0.965975433,0.965975433,0.978550761,0.978550761,0.614666667,0.621184919,0.617925793,None,None,1,None,None,1,0.615942029,0.602002503,0.608972266,1.023155262,1.023155262,1.013939526,1.013939526,0.631097561,0.540925267,0.586011414,1.166700096,1.166700096,1.090172294,1.090172294,0.631875882,0.51754386,0.574709871,None,None,1,None,None,1,0.598425197,0.635103926,0.616764561,0.942247674,0.942247674,0.963321271,0.963321271,0.587719298,0.688073394,0.637896346,0.854152047,0.854152047,0.899645904,0.899645904,0.599241466,0.693009119,0.646125293,None,None,1,None,None,1,0.401574803,0.364896074,0.383235439,1.10051829,1.10051829,1.036678729,1.036678729,0.412280702,0.311926606,0.362103654,1.321723426,1.321723426,1.100354096,1.100354096,0.400758534,0.306990881,0.353874707,None,None,1,None,None,1,0.384057971,0.397997497,0.391027734,0.964975845,0.964975845,0.986060474,0.986060474,0.368902439,0.459074733,0.413988586,0.803578181,0.803578181,0.909827706,0.909827706,0.368124118,0.48245614,0.425290129,None,None,1,None,None,1,0.477040816,0.478678679,0.477859748,0.996578368,0.996578368,0.998362138,0.998362138,0.519402985,0.40167364,0.460538313,1.293097015,1.293097015,1.117729345,1.117729345,0.51,0.393177738,0.451588869,None,None,1,None,None,1,0.454545455,0.603513174,0.529029314,0.753165753,0.753165753,0.85103228,0.85103228,0.594827586,0.527777778,0.561302682,1.127041742,1.127041742,1.067049808,1.067049808,0.585620915,0.538812785,0.56221685,None,None,1,None,None,1,0.258536585,0.366359447,0.312448016,0.705691057,0.705691057,0.892177138,0.892177138,0.375776398,0.300699301,0.338237849,1.249674996,1.249674996,1.075077097,1.075077097,0.355102041,0.325443787,0.340272914,None,None,1,None,None,1
